산업분류별 월별 전력사용량 ( 20241011 현재 ),,,,,,,
"시도 : 전체(시도), 시군구 : 전체(시 / 군 / 구)",,,,,,,
기간 : 2022년 07 월 ~ 2022년 12월,,,,,,,
년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh)
202212,경상남도,전체,"공공행정, 국방 및 사회보장 행정","5,115 ","36,454,192 ","6,096,616,385 ",167.2 
202212,경상남도,전체,광업 ,221 ,"5,458,314 ","1,058,078,667 ",193.8 
202212,경상남도,전체,교육 서비스업,"5,823 ","54,204,295 ","6,915,228,370 ",127.6 
202212,경상남도,전체,국제 및 외국기관,5호미만제거,-,-,-
202212,경상남도,전체,금융 및 보험업 ,"1,500 ","7,401,499 ","1,256,226,664 ",169.7 
202212,경상남도,전체,"농업, 임업 및 어업 ","226,561 ","243,738,736 ","17,054,083,395 ",70 
202212,경상남도,전체,도매 및 소매업,"34,481 ","92,009,588 ","14,512,054,754 ",157.7 
202212,경상남도,전체,보건업 및 사회복지 서비스업,"5,356 ","46,431,995 ","6,594,440,120 ",142 
202212,경상남도,전체,부동산업 및 임대업 ,"57,580 ","130,665,708 ","21,831,929,205 ",167.1 
202212,경상남도,전체,"사업시설관리,사업지원서비스업","3,224 ","5,218,518 ","910,548,964 ",174.5 
202212,경상남도,전체,숙박 및 음식점업 ,"47,038 ","95,806,035 ","15,104,613,397 ",157.7 
202212,경상남도,전체,"예술,스포츠및여가관련서비스업","5,052 ","28,868,102 ","4,869,410,917 ",168.7 
202212,경상남도,전체,운수업,"14,049 ","60,960,992 ","8,030,107,850 ",131.7 
202212,경상남도,전체,"전기, 가스, 증기 및 수도사업 ","14,483 ","103,821,372 ","15,591,846,662 ",150.2 
202212,경상남도,전체,"전문, 과학 및 기술 서비스업 ","2,179 ","8,614,890 ","1,453,739,941 ",168.7 
202212,경상남도,전체,제조업 ,"29,023 ","1,546,917,879 ","230,152,242,048 ",148.8 
202212,경상남도,전체,"출판영상,방송통신정보서비스업","20,243 ","29,280,734 ","4,061,774,618 ",138.7 
202212,경상남도,전체,하수폐기처리원료재생환경복원,"4,805 ","42,632,590 ","6,235,097,684 ",146.3 
202212,경상남도,전체,"협회단체,수리기타개인서비스업","25,657 ","47,212,838 ","7,522,595,884 ",159.3 
202212,경상남도,전체,합계,"509,287 ","2,612,416,034 ","373,714,292,218 ",143.1
202212,경상북도,전체,"가구내고용,미분류자가소비생산",78 ,"63,038 ","12,575,053 ",199.5 
202212,경상북도,전체,건설업 ,"5,530 ","15,445,724 ","2,633,383,854 ",170.5 
202212,경상북도,전체,"공공행정, 국방 및 사회보장 행정","5,221 ","35,132,978 ","5,722,419,951 ",162.9 
