년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh),연도,월
202202,전라남도,전체,보건업 및 사회복지 서비스업,"4,569 ","36,726,264 ","4,205,225,950 ",114.5 ,2022,02
202202,전라남도,전체,부동산업 및 임대업 ,"38,501 ","71,238,759 ","9,881,277,227 ",138.7 ,2022,02
202202,전라남도,전체,"사업시설관리,사업지원서비스업","5,414 ","6,765,522 ","955,885,728 ",141.3 ,2022,02
202202,전라남도,전체,숙박 및 음식점업 ,"29,862 ","77,745,494 ","9,978,945,956 ",128.4 ,2022,02
202202,전라남도,전체,"예술,스포츠및여가관련서비스업","3,708 ","20,328,496 ","2,791,167,114 ",137.3 ,2022,02
202202,전라남도,전체,운수업,"35,243 ","51,343,796 ","4,599,436,662 ",89.6 ,2022,02
202202,전라남도,전체,"전기, 가스, 증기 및 수도사업 ","9,648 ","79,574,524 ","9,939,529,198 ",124.9 ,2022,02
202202,전라남도,전체,"전문, 과학 및 기술 서비스업 ","1,653 ","5,373,636 ","768,471,957 ",143 ,2022,02
202202,전라남도,전체,제조업 ,"12,751 ","1,646,585,098 ","173,507,199,452 ",105.4 ,2022,02
202202,전라남도,전체,"출판영상,방송통신정보서비스업","13,122 ","22,291,659 ","2,571,800,513 ",115.4 ,2022,02
202202,전라남도,전체,하수폐기처리원료재생환경복원,"3,482 ","30,107,675 ","3,478,743,738 ",115.5 ,2022,02
202202,전라남도,전체,"협회단체,수리기타개인서비스업","12,719 ","29,868,428 ","4,017,882,939 ",134.5 ,2022,02
202202,전라남도,전체,합계,"492,632 ","2,551,711,652 ","261,738,160,605 ",102.6,2022,02
202203,전라남도,전체,"가구내고용,미분류자가소비생산",63 ,"65,595 ","9,605,019 ",146.4 ,2022,03
202203,전라남도,전체,건설업 ,"4,765 ","12,071,399 ","1,704,742,594 ",141.2 ,2022,03
202203,전라남도,전체,"공공행정, 국방 및 사회보장 행정","5,140 ","27,404,976 ","3,520,102,096 ",128.4 ,2022,03
202203,전라남도,전체,광업 ,947 ,"6,147,396 ","929,300,599 ",151.2 ,2022,03
202203,전라남도,전체,교육 서비스업,"4,062 ","30,513,981 ","3,346,318,530 ",109.7 ,2022,03
202203,전라남도,전체,금융 및 보험업 ,"1,055 ","4,776,760 ","635,784,299 ",133.1 ,2022,03
202203,전라남도,전체,"농업, 임업 및 어업 ","403,098 ","305,118,822 ","14,714,185,777 ",48.2 ,2022,03
202203,전라남도,전체,도매 및 소매업,"26,507 ","50,525,803 ","6,293,154,960 ",124.6 ,2022,03
202203,전라남도,전체,보건업 및 사회복지 서비스업,"4,562 ","31,261,778 ","3,404,543,579 ",108.9 ,2022,03
202203,전라남도,전체,부동산업 및 임대업 ,"38,737 ","61,145,968 ","8,174,064,684 ",133.7 ,2022,03
202203,전라남도,전체,"사업시설관리,사업지원서비스업","5,413 ","5,703,143 ","785,476,395 ",137.7 ,2022,03
202203,전라남도,전체,숙박 및 음식점업 ,"29,862 ","66,204,601 ","8,175,542,792 ",123.5 ,2022,03
202203,전라남도,전체,"예술,스포츠및여가관련서비스업","3,699 ","17,326,779 ","2,294,894,684 ",132.4 ,2022,03
202203,전라남도,전체,운수업,"35,335 ","46,315,841 ","3,791,038,655 ",81.9 ,2022,03
202203,전라남도,전체,"전기, 가스, 증기 및 수도사업 ","9,784 ","87,558,632 ","9,252,215,942 ",105.7 ,2022,03
202203,전라남도,전체,"전문, 과학 및 기술 서비스업 ","1,649 ","4,738,118 ","629,104,954 ",132.8 ,2022,03
202203,전라남도,전체,제조업 ,"12,769 ","1,886,616,977 ","164,315,082,342 ",87.1 ,2022,03
202203,전라남도,전체,"출판영상,방송통신정보서비스업","13,206 ","20,675,521 ","2,172,840,149 ",105.1 ,2022,03
202203,전라남도,전체,하수폐기처리원료재생환경복원,"3,485 ","28,365,997 ","2,959,307,208 ",104.3 ,2022,03
202203,전라남도,전체,"협회단체,수리기타개인서비스업","12,730 ","25,027,487 ","3,298,255,559 ",131.8 ,2022,03
202203,전라남도,전체,합계,"616,868 ","2,717,565,574 ","240,405,560,817 ",88.5,2022,03
202204,전라남도,전체,"가구내고용,미분류자가소비생산",63 ,"58,436 ","8,003,014 ",137 ,2022,04
202204,전라남도,전체,건설업 ,"4,791 ","10,716,754 ","1,522,787,522 ",142.1 ,2022,04
202204,전라남도,전체,"공공행정, 국방 및 사회보장 행정","5,183 ","24,142,899 ","3,092,607,101 ",128.1 ,2022,04
202204,전라남도,전체,광업 ,946 ,"6,790,330 ","988,982,690 ",145.6 ,2022,04
202204,전라남도,전체,교육 서비스업,"4,052 ","29,608,299 ","2,963,520,066 ",100.1 ,2022,04
202204,전라남도,전체,금융 및 보험업 ,"1,055 ","4,257,876 ","542,486,475 ",127.4 ,2022,04
202204,전라남도,전체,"농업, 임업 및 어업 ","305,516 ","285,001,672 ","14,491,597,937 ",50.8 ,2022,04
202204,전라남도,전체,도매 및 소매업,"26,474 ","51,087,343 ","5,818,109,050 ",113.9 ,2022,04
202204,전라남도,전체,보건업 및 사회복지 서비스업,"4,562 ","27,436,001 ","2,890,665,436 ",105.4 ,2022,04
202204,전라남도,전체,부동산업 및 임대업 ,"38,942 ","57,620,174 ","7,235,387,171 ",125.6 ,2022,04
202204,전라남도,전체,"사업시설관리,사업지원서비스업","5,425 ","5,038,972 ","668,143,534 ",132.6 ,2022,04
202204,전라남도,전체,숙박 및 음식점업 ,"29,867 ","62,492,695 ","7,100,513,013 ",113.6 ,2022,04
202204,전라남도,전체,"예술,스포츠및여가관련서비스업","3,699 ","16,117,176 ","2,074,516,668 ",128.7 ,2022,04
202204,전라남도,전체,운수업,"35,435 ","47,865,376 ","3,875,665,832 ",81 ,2022,04
202204,전라남도,전체,"전기, 가스, 증기 및 수도사업 ","9,898 ","83,682,115 ","9,173,434,324 ",109.6 ,2022,04
202204,전라남도,전체,"전문, 과학 및 기술 서비스업 ","1,646 ","4,450,831 ","592,436,557 ",133.1 ,2022,04
202204,전라남도,전체,제조업 ,"12,763 ","1,779,852,276 ","169,350,233,720 ",95.1 ,2022,04
202204,전라남도,전체,"출판영상,방송통신정보서비스업","13,232 ","22,033,710 ","2,067,362,704 ",93.8 ,2022,04
202204,전라남도,전체,하수폐기처리원료재생환경복원,"3,493 ","29,122,744 ","2,988,938,646 ",102.6 ,2022,04
202204,전라남도,전체,"협회단체,수리기타개인서비스업","12,744 ","22,630,466 ","2,825,135,953 ",124.8 ,2022,04
202204,전라남도,전체,합계,"519,786 ","2,570,006,145 ","240,270,527,413 ",93.5,2022,04
202205,전라남도,전체,"가구내고용,미분류자가소비생산",64 ,"48,380 ","7,526,466 ",155.6 ,2022,05
202205,전라남도,전체,건설업 ,"4,812 ","8,902,559 ","1,408,155,827 ",158.2 ,2022,05
202205,전라남도,전체,"공공행정, 국방 및 사회보장 행정","5,225 ","20,663,017 ","2,963,929,291 ",143.4 ,2022,05
202205,전라남도,전체,광업 ,944 ,"6,871,983 ","995,222,511 ",144.8 ,2022,05
202205,전라남도,전체,교육 서비스업,"4,046 ","21,633,646 ","2,335,735,894 ",108 ,2022,05
202205,전라남도,전체,금융 및 보험업 ,"1,054 ","3,658,773 ","510,271,293 ",139.5 ,2022,05
202205,전라남도,전체,"농업, 임업 및 어업 ","282,440 ","249,068,049 ","13,634,382,256 ",54.7 ,2022,05
202205,전라남도,전체,도매 및 소매업,"26,446 ","50,579,593 ","5,946,023,891 ",117.6 ,2022,05
202205,전라남도,전체,보건업 및 사회복지 서비스업,"4,556 ","21,477,800 ","2,559,911,584 ",119.2 ,2022,05
202205,전라남도,전체,부동산업 및 임대업 ,"39,176 ","53,550,036 ","7,189,282,025 ",134.3 ,2022,05
202205,전라남도,전체,"사업시설관리,사업지원서비스업","5,424 ","4,375,144 ","639,499,443 ",146.2 ,2022,05
202205,전라남도,전체,숙박 및 음식점업 ,"29,875 ","57,544,596 ","7,008,304,161 ",121.8 ,2022,05
202205,전라남도,전체,"예술,스포츠및여가관련서비스업","3,697 ","15,264,573 ","2,067,066,717 ",135.4 ,2022,05
202205,전라남도,전체,운수업,"35,584 ","45,272,421 ","3,881,881,942 ",85.7 ,2022,05
202205,전라남도,전체,"전기, 가스, 증기 및 수도사업 ","10,029 ","93,147,970 ","10,168,290,339 ",109.2 ,2022,05
202205,전라남도,전체,"전문, 과학 및 기술 서비스업 ","1,644 ","4,340,693 ","597,341,533 ",137.6 ,2022,05
202205,전라남도,전체,제조업 ,"12,705 ","1,811,299,249 ","172,010,650,410 ",95 ,2022,05
202205,전라남도,전체,"출판영상,방송통신정보서비스업","13,234 ","22,025,363 ","2,146,065,243 ",97.4 ,2022,05
202205,전라남도,전체,하수폐기처리원료재생환경복원,"3,492 ","28,474,945 ","3,007,979,406 ",105.6 ,2022,05
202205,전라남도,전체,"협회단체,수리기타개인서비스업","12,733 ","18,748,580 ","2,626,410,102 ",140.1 ,2022,05
202205,전라남도,전체,합계,"497,180 ","2,536,947,370 ","241,703,930,334 ",95.3,2022,05
202206,전라남도,전체,"가구내고용,미분류자가소비생산",64 ,"45,731 ","7,854,166 ",171.7 ,2022,06
202206,전라남도,전체,건설업 ,"4,806 ","9,029,196 ","1,562,187,381 ",173 ,2022,06
202206,전라남도,전체,"공공행정, 국방 및 사회보장 행정","5,345 ","22,403,327 ","3,502,788,819 ",156.4 ,2022,06
202206,전라남도,전체,광업 ,939 ,"7,009,413 ","1,151,305,115 ",164.3 ,2022,06
202206,전라남도,전체,교육 서비스업,"4,039 ","24,208,942 ","3,027,311,809 ",125 ,2022,06
202206,전라남도,전체,금융 및 보험업 ,"1,055 ","4,099,192 ","608,268,576 ",148.4 ,2022,06
202206,전라남도,전체,"농업, 임업 및 어업 ","283,232 ","275,335,567 ","14,499,254,568 ",52.7 ,2022,06
202206,전라남도,전체,도매 및 소매업,"26,408 ","56,421,280 ","7,330,713,132 ",129.9 ,2022,06
202206,전라남도,전체,보건업 및 사회복지 서비스업,"4,556 ","22,121,276 ","2,983,396,915 ",134.9 ,2022,06
202206,전라남도,전체,부동산업 및 임대업 ,"39,395 ","59,948,133 ","8,712,963,091 ",145.3 ,2022,06
202206,전라남도,전체,"사업시설관리,사업지원서비스업","5,403 ","4,705,950 ","736,632,255 ",156.5 ,2022,06
202206,전라남도,전체,숙박 및 음식점업 ,"29,886 ","62,811,865 ","8,349,427,125 ",132.9 ,2022,06
202206,전라남도,전체,"예술,스포츠및여가관련서비스업","3,692 ","17,336,568 ","2,503,898,845 ",144.4 ,2022,06
202206,전라남도,전체,운수업,"35,846 ","50,219,988 ","4,521,606,097 ",90 ,2022,06
202206,전라남도,전체,"전기, 가스, 증기 및 수도사업 ","10,149 ","92,187,746 ","11,649,466,525 ",126.4 ,2022,06
202206,전라남도,전체,"전문, 과학 및 기술 서비스업 ","1,647 ","4,663,403 ","723,915,540 ",155.2 ,2022,06
202206,전라남도,전체,제조업 ,"12,643 ","1,726,167,859 ","197,033,923,111 ",114.1 ,2022,06
202206,전라남도,전체,"출판영상,방송통신정보서비스업","13,203 ","23,252,702 ","2,598,166,882 ",111.7 ,2022,06
202206,전라남도,전체,하수폐기처리원료재생환경복원,"3,494 ","29,203,561 ","3,391,829,172 ",116.1 ,2022,06
202206,전라남도,전체,"협회단체,수리기타개인서비스업","12,720 ","18,341,906 ","2,857,896,553 ",155.8 ,2022,06
202206,전라남도,전체,합계,"498,522 ","2,509,513,605 ","277,752,805,677 ",110.7,2022,06
202207,전라남도,전체,"가구내고용,미분류자가소비생산",64 ,"51,457 ","9,663,678 ",187.8 ,2022,07
202207,전라남도,전체,건설업 ,"4,801 ","9,994,193 ","1,885,965,168 ",188.7 ,2022,07
202207,전라남도,전체,"공공행정, 국방 및 사회보장 행정","5,391 ","27,210,119 ","4,498,205,840 ",165.3 ,2022,07
202207,전라남도,전체,광업 ,928 ,"6,682,573 ","1,253,290,564 ",187.5 ,2022,07
202207,전라남도,전체,교육 서비스업,"4,029 ","31,849,230 ","4,237,113,381 ",133 ,2022,07
