년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh),연도,월
201703,전체(시도),전체(시 / 군 / 구),교육 서비스업,"69,830 ","836,754,450 ","82,302,301,254 ",98.4 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),국제 및 외국기관,234 ,"52,769,314 ","6,043,106,565 ",114.5 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),금융 및 보험업 ,"16,096 ","146,938,408 ","17,984,908,028 ",122.4 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),"농업, 임업 및 어업 ","2,081,482 ","1,421,505,351 ","69,153,398,988 ",48.6 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),도매 및 소매업,"667,084 ","1,571,087,438 ","191,992,051,510 ",122.2 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),보건업 및 사회복지 서비스업,"68,885 ","523,767,865 ","55,760,001,978 ",106.5 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),부동산업 및 임대업 ,"914,410 ","2,622,730,504 ","334,259,611,544 ",127.4 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),"사업시설관리,사업지원서비스업","83,862 ","128,540,695 ","16,650,348,167 ",129.5 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),숙박 및 음식점업 ,"521,891 ","1,229,351,757 ","149,879,476,613 ",121.9 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),"예술,스포츠및여가관련서비스업","74,709 ","354,864,577 ","45,091,634,290 ",127.1 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),운수업,"143,418 ","809,997,502 ","85,498,518,483 ",105.6 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),"전기, 가스, 증기 및 수도사업 ","67,717 ","970,216,601 ","105,916,310,059 ",109.2 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),"전문, 과학 및 기술 서비스업 ","34,772 ","220,866,320 ","25,014,315,146 ",113.3 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),제조업 ,"326,701 ","21,829,190,871 ","2,056,386,987,759 ",94.2 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),"출판영상,방송통신정보서비스업","186,540 ","550,427,368 ","56,753,321,674 ",103.1 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),하수폐기처리원료재생환경복원,"37,215 ","525,288,516 ","54,751,753,870 ",104.2 ,2017,03
201703,전체(시도),전체(시 / 군 / 구),"협회단체,수리기타개인서비스업","232,154 ","533,732,382 ","68,898,409,972 ",129.1 ,2017,03
201704,전체(시도),전체(시 / 군 / 구),"가구내고용,미분류자가소비생산",518 ,"508,136 ","64,854,781 ",127.6 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),건설업 ,"70,991 ","270,032,232 ","32,878,350,403 ",121.8 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),"공공행정, 국방 및 사회보장 행정","34,948 ","415,561,700 ","47,329,096,600 ",113.9 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),광업 ,"4,662 ","159,006,584 ","18,390,614,213 ",115.7 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),교육 서비스업,"69,707 ","718,511,805 ","66,323,425,025 ",92.3 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),국제 및 외국기관,234 ,"54,425,168 ","5,973,040,404 ",109.7 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),금융 및 보험업 ,"16,096 ","133,115,465 ","15,560,021,191 ",116.9 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),"농업, 임업 및 어업 ","1,651,603 ","1,281,059,832 ","62,795,708,542 ",49.0 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),도매 및 소매업,"665,699 ","1,520,311,422 ","169,169,085,922 ",111.3 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),보건업 및 사회복지 서비스업,"68,867 ","470,747,691 ","47,854,240,950 ",101.7 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),부동산업 및 임대업 ,"917,844 ","2,381,688,336 ","286,746,734,445 ",120.4 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),"사업시설관리,사업지원서비스업","83,569 ","114,958,475 ","14,199,167,293 ",123.5 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),숙박 및 음식점업 ,"521,930 ","1,178,757,094 ","129,729,308,407 ",110.1 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),"예술,스포츠및여가관련서비스업","74,774 ","321,925,235 ","39,140,598,949 ",121.6 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),운수업,"143,814 ","785,561,649 ","79,194,796,458 ",100.8 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),"전기, 가스, 증기 및 수도사업 ","67,818 ","956,864,230 ","101,953,845,131 ",106.5 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),"전문, 과학 및 기술 서비스업 ","34,707 ","203,329,191 ","22,605,099,411 ",111.2 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),제조업 ,"327,460 ","21,070,104,713 ","1,952,121,502,024 ",92.6 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),"출판영상,방송통신정보서비스업","185,515 ","563,627,683 ","53,141,841,150 ",94.3 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),하수폐기처리원료재생환경복원,"37,310 ","525,828,029 ","52,393,869,787 ",99.6 ,2017,04
201704,전체(시도),전체(시 / 군 / 구),"협회단체,수리기타개인서비스업","232,020 ","490,691,679 ","58,340,095,636 ",118.9 ,2017,04
201705,전체(시도),전체(시 / 군 / 구),"가구내고용,미분류자가소비생산",518 ,"438,626 ","59,831,670 ",136.4 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),건설업 ,"71,650 ","230,135,130 ","29,957,268,590 ",130.2 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),"공공행정, 국방 및 사회보장 행정","35,052 ","359,504,357 ","43,528,809,711 ",121.1 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),광업 ,"4,690 ","155,774,139 ","18,035,204,131 ",115.8 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),교육 서비스업,"69,473 ","539,175,778 ","51,985,503,393 ",96.4 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),국제 및 외국기관,234 ,"49,815,607 ","5,574,029,069 ",111.9 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),금융 및 보험업 ,"16,113 ","122,733,405 ","14,813,928,678 ",120.7 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),"농업, 임업 및 어업 ","1,580,897 ","1,050,154,240 ","52,008,486,033 ",49.5 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),도매 및 소매업,"664,152 ","1,483,057,272 ","166,636,019,455 ",112.4 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),보건업 및 사회복지 서비스업,"68,880 ","404,329,098 ","46,388,641,118 ",114.7 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),부동산업 및 임대업 ,"920,251 ","2,206,293,828 ","274,585,138,253 ",124.5 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),"사업시설관리,사업지원서비스업","83,179 ","101,363,079 ","13,318,363,955 ",131.4 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),숙박 및 음식점업 ,"521,746 ","1,082,260,761 ","123,424,671,890 ",114.0 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),"예술,스포츠및여가관련서비스업","74,775 ","308,369,241 ","38,238,120,574 ",124.0 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),운수업,"144,311 ","776,365,446 ","78,672,228,805 ",101.3 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),"전기, 가스, 증기 및 수도사업 ","67,905 ","984,146,413 ","103,834,672,474 ",105.5 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),"전문, 과학 및 기술 서비스업 ","34,604 ","200,727,506 ","22,435,131,049 ",111.8 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),제조업 ,"328,029 ","20,992,358,650 ","1,942,102,788,290 ",92.5 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),"출판영상,방송통신정보서비스업","184,961 ","575,438,491 ","53,965,312,426 ",93.8 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),하수폐기처리원료재생환경복원,"37,475 ","516,876,925 ","51,860,240,593 ",100.3 ,2017,05
201705,전체(시도),전체(시 / 군 / 구),"협회단체,수리기타개인서비스업","231,817 ","400,044,466 ","51,910,041,762 ",129.8 ,2017,05
201706,전체(시도),전체(시 / 군 / 구),"가구내고용,미분류자가소비생산",511 ,"436,052 ","66,790,446 ",153.2 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),건설업 ,"72,871 ","233,196,218 ","34,605,993,159 ",148.4 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),"공공행정, 국방 및 사회보장 행정","35,137 ","392,011,068 ","54,386,685,177 ",138.7 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),광업 ,"4,308 ","215,439,703 ","27,662,939,103 ",128.4 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),교육 서비스업,"46,562 ","590,758,466 ","67,817,325,434 ",114.8 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),국제 및 외국기관,231 ,"59,703,483 ","6,489,376,839 ",108.7 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),금융 및 보험업 ,"16,139 ","140,330,492 ","19,489,502,443 ",138.9 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),"농업, 임업 및 어업 ","1,591,216 ","1,148,513,372 ","54,547,365,760 ",47.5 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),도매 및 소매업,"601,407 ","1,524,419,955 ","197,062,616,151 ",129.3 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),보건업 및 사회복지 서비스업,"68,987 ","433,228,501 ","53,333,621,265 ",123.1 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),부동산업 및 임대업 ,"917,791 ","2,475,618,882 ","347,880,188,754 ",140.5 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),"사업시설관리,사업지원서비스업","81,253 ","109,314,659 ","16,156,628,078 ",147.8 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),숙박 및 음식점업 ,"404,136 ","745,293,441 ","94,388,983,256 ",126.6 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),"예술,스포츠및여가관련서비스업","69,876 ","326,320,935 ","45,821,846,640 ",140.4 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),운수업,"147,616 ","611,084,769 ","71,140,859,402 ",116.4 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),"전기, 가스, 증기 및 수도사업 ","68,154 ","982,533,453 ","124,393,894,904 ",126.6 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),"전문, 과학 및 기술 서비스업 ","34,408 ","223,736,189 ","30,047,465,661 ",134.3 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),제조업 ,"303,741 ","17,943,442,496 ","2,070,930,998,266 ",115.4 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),"출판영상,방송통신정보서비스업","183,663 ","616,353,114 ","69,908,537,913 ",113.4 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),하수폐기처리원료재생환경복원,"41,066 ","489,532,102 ","58,592,720,010 ",119.7 ,2017,06
201706,전체(시도),전체(시 / 군 / 구),"협회단체,수리기타개인서비스업","223,192 ","390,035,531 ","57,089,194,655 ",146.4 ,2017,06
201707,전체(시도),전체(시 / 군 / 구),가구내고용활동및달리분류되지않은자가소비생산활동,509 ,"459,370 ","79,287,912 ",172.6 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),건설업,"73,475 ","266,438,377 ","41,689,749,290 ",156.5 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),"공공 행정, 국방 및 사회보장 행정","35,238 ","474,701,541 ","68,895,486,560 ",145.1 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),광업,"3,726 ","117,431,405 ","18,266,135,199 ",155.5 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),교육 서비스업,"69,188 ","748,143,336 ","90,501,094,192 ",121.0 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),국제 및 외국기관,230 ,"69,811,332 ","7,401,966,463 ",106.0 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),금융 및 보험업,"15,787 ","155,963,747 ","22,811,070,265 ",146.3 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),"농업, 임업 및 어업","1,600,114 ","1,119,543,193 ","55,650,425,095 ",49.7 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),도매 및 소매업,"661,238 ","1,904,933,587 ","268,833,120,617 ",141.1 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),보건업 및 사회복지 서비스업,"68,395 ","528,750,976 ","69,872,957,192 ",132.1 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),부동산업,"923,761 ","2,973,888,299 ","442,073,400,061 ",148.7 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),"사업시설 관리, 사업 지원 및 임대 서비스업","89,266 ","140,225,332 ","21,748,171,431 ",155.1 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),"수도, 하수 및 폐기물 처리, 원료 재생업","93,746 ","987,662,466 ","121,810,216,794 ",123.3 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),숙박 및 음식점업,"511,924 ","1,391,680,864 ","196,981,040,698 ",141.5 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),"예술, 스포츠 및 여가관련 서비스업","74,564 ","403,567,999 ","58,866,013,893 ",145.9 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),운수 및 창고업,"145,050 ","942,596,333 ","115,609,356,289 ",122.6 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),"전기, 가스, 증기 및 공기 조절 공급업","10,851 ","546,797,756 ","73,010,550,043 ",133.5 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),"전문, 과학 및 기술 서비스업","34,061 ","260,885,399 ","35,256,176,070 ",135.1 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),정보통신업,"183,743 ","644,773,538 ","80,183,282,061 ",124.4 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),제조업,"332,067 ","22,128,019,531 ","2,582,842,897,836 ",116.7 ,2017,07
201707,전체(시도),전체(시 / 군 / 구),"협회 및 단체, 수리 및 기타 개인 서비스업","221,919 ","418,460,626 ","67,755,216,037 ",161.9 ,2017,07
201708,전체(시도),전체(시 / 군 / 구),가구내고용활동및달리분류되지않은자가소비생산활동,508 ,"520,110 ","85,692,761 ",164.8 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),건설업,"73,820 ","275,432,661 ","42,163,020,883 ",153.1 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),"공공 행정, 국방 및 사회보장 행정","35,389 ","528,241,937 ","75,328,370,869 ",142.6 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),광업,"3,750 ","115,638,797 ","18,040,978,847 ",156.0 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),교육 서비스업,"69,221 ","722,106,302 ","90,549,553,247 ",125.4 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),국제 및 외국기관,230 ,"78,126,816 ","8,201,118,633 ",105.0 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),금융 및 보험업,"15,796 ","169,217,094 ","24,289,129,872 ",143.5 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),"농업, 임업 및 어업","1,608,568 ","1,325,324,881 ","64,736,293,193 ",48.8 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),도매 및 소매업,"659,518 ","2,096,771,097 ","290,333,247,389 ",138.5 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),보건업 및 사회복지 서비스업,"68,404 ","578,833,776 ","75,079,903,691 ",129.7 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),부동산업,"928,353 ","3,310,434,545 ","480,600,361,624 ",145.2 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),"사업시설 관리, 사업 지원 및 임대 서비스업","89,003 ","156,051,050 ","23,534,812,398 ",150.8 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),"수도, 하수 및 폐기물 처리, 원료 재생업","93,716 ","1,004,244,164 ","124,037,253,141 ",123.5 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),숙박 및 음식점업,"511,989 ","1,645,622,045 ","225,832,001,998 ",137.2 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),"예술, 스포츠 및 여가관련 서비스업","74,576 ","456,163,547 ","64,748,843,845 ",141.9 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),운수 및 창고업,"145,855 ","995,568,826 ","120,892,462,988 ",121.4 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),"전기, 가스, 증기 및 공기 조절 공급업","11,194 ","559,050,067 ","75,044,431,050 ",134.2 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),"전문, 과학 및 기술 서비스업","33,949 ","263,789,093 ","35,876,757,573 ",136.0 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),정보통신업,"183,398 ","660,151,714 ","81,717,444,396 ",123.8 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),제조업,"333,072 ","21,708,908,958 ","2,542,158,986,921 ",117.1 ,2017,08
201708,전체(시도),전체(시 / 군 / 구),"협회 및 단체, 수리 및 기타 개인 서비스업","221,717 ","464,699,631 ","72,879,253,921 ",156.8 ,2017,08
201709,전체(시도),전체(시 / 군 / 구),가구내고용활동및달리분류되지않은자가소비생산활동,508 ,"476,770 ","73,764,234 ",154.7 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),건설업,"74,194 ","248,927,367 ","34,803,579,901 ",139.8 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),"공공 행정, 국방 및 사회보장 행정","35,593 ","445,101,777 ","57,662,107,619 ",129.5 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),광업,"3,742 ","124,038,759 ","15,705,513,450 ",126.6 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),교육 서비스업,"69,201 ","694,640,081 ","76,625,679,977 ",110.3 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),국제 및 외국기관,230 ,"61,148,668 ","6,624,290,519 ",108.3 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),금융 및 보험업,"15,803 ","145,993,254 ","18,425,735,405 ",126.2 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),"농업, 임업 및 어업","1,615,973 ","1,231,192,163 ","60,630,776,647 ",49.2 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),도매 및 소매업,"658,191 ","1,824,881,218 ","224,198,972,845 ",122.9 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),보건업 및 사회복지 서비스업,"68,429 ","480,089,534 ","55,974,724,597 ",116.6 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),부동산업,"932,486 ","2,827,312,543 ","369,791,691,848 ",130.8 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),"사업시설 관리, 사업 지원 및 임대 서비스업","88,626 ","133,575,746 ","18,396,184,978 ",137.7 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),"수도, 하수 및 폐기물 처리, 원료 재생업","93,682 ","966,240,227 ","102,339,639,736 ",105.9 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),숙박 및 음식점업,"511,611 ","1,366,389,420 ","172,328,308,994 ",126.1 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),"예술, 스포츠 및 여가관련 서비스업","74,477 ","383,546,077 ","49,339,150,145 ",128.6 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),운수 및 창고업,"146,757 ","904,404,965 ","93,419,918,815 ",103.3 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),"전기, 가스, 증기 및 공기 조절 공급업","11,842 ","565,345,823 ","63,312,483,145 ",112.0 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),"전문, 과학 및 기술 서비스업","33,920 ","232,691,989 ","26,872,895,175 ",115.5 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),정보통신업,"182,986 ","632,355,439 ","66,121,692,440 ",104.6 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),제조업,"333,762 ","21,727,256,670 ","2,073,870,667,690 ",95.5 ,2017,09
201709,전체(시도),전체(시 / 군 / 구),"협회 및 단체, 수리 및 기타 개인 서비스업","221,431 ","413,960,570 ","60,764,587,220 ",146.8 ,2017,09
201710,전체(시도),전체(시 / 군 / 구),가구내고용활동및달리분류되지않은자가소비생산활동,506 ,"408,204 ","58,139,060 ",142.4 ,2017,10
201710,전체(시도),전체(시 / 군 / 구),건설업,"74,102 ","211,223,621 ","27,709,825,696 ",131.2 ,2017,10
201710,전체(시도),전체(시 / 군 / 구),"공공 행정, 국방 및 사회보장 행정","35,725 ","367,009,290 ","44,297,176,606 ",120.7 ,2017,10
201710,전체(시도),전체(시 / 군 / 구),광업,"3,738 ","109,226,384 ","13,354,189,057 ",122.3 ,2017,10
201710,전체(시도),전체(시 / 군 / 구),교육 서비스업,"69,096 ","532,158,412 ","52,550,935,820 ",98.8 ,2017,10
