년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh),연도,월
201701,충청북도,전체,"출판영상,방송통신정보서비스업","8,200 ","15,231,067 ","1,863,551,056 ",122.4 ,2017,01
201701,충청북도,전체,하수폐기처리원료재생환경복원,"1,737 ","24,877,659 ","3,015,013,388 ",121.2 ,2017,01
201701,충청북도,전체,"협회단체,수리기타개인서비스업","9,687 ","22,442,967 ","3,066,722,567 ",136.6 ,2017,01
201701,충청북도,전체,합계,"254,472 ","1,814,311,177 ","209,868,670,724 ",115.7,2017,01
201702,충청북도,전체,"가구내고용,미분류자가소비생산",6 ,"4,934 ","466,431 ",94.5 ,2017,02
201702,충청북도,전체,건설업 ,"3,674 ","17,092,587 ","2,227,064,144 ",130.3 ,2017,02
201702,충청북도,전체,"공공행정, 국방 및 사회보장 행정","1,690 ","27,627,222 ","3,567,045,121 ",129.1 ,2017,02
201702,충청북도,전체,광업 ,178 ,"10,172,298 ","1,553,533,164 ",152.7 ,2017,02
201702,충청북도,전체,교육 서비스업,"2,945 ","44,214,598 ","4,220,559,826 ",95.5 ,2017,02
201702,충청북도,전체,금융 및 보험업 ,815 ,"5,357,916 ","720,903,521 ",134.5 ,2017,02
201702,충청북도,전체,"농업, 임업 및 어업 ","116,897 ","67,941,372 ","3,392,406,090 ",49.9 ,2017,02
201702,충청북도,전체,도매 및 소매업,"21,396 ","52,004,216 ","6,848,531,419 ",131.7 ,2017,02
201702,충청북도,전체,보건업 및 사회복지 서비스업,"3,278 ","27,697,010 ","2,918,918,348 ",105.4 ,2017,02
201702,충청북도,전체,부동산업 및 임대업 ,"31,792 ","75,894,618 ","10,327,172,288 ",136.1 ,2017,02
201702,충청북도,전체,"사업시설관리,사업지원서비스업","3,627 ","4,236,035 ","580,145,052 ",137 ,2017,02
201702,충청북도,전체,숙박 및 음식점업 ,"22,113 ","53,340,369 ","6,900,706,201 ",129.4 ,2017,02
201702,충청북도,전체,"예술,스포츠및여가관련서비스업","3,232 ","15,502,064 ","2,195,974,199 ",141.7 ,2017,02
201702,충청북도,전체,운수업,"6,639 ","41,305,932 ","5,183,110,012 ",125.5 ,2017,02
201702,충청북도,전체,"전기, 가스, 증기 및 수도사업 ","4,372 ","24,523,770 ","2,970,873,002 ",121.1 ,2017,02
201702,충청북도,전체,"전문, 과학 및 기술 서비스업 ","1,205 ","5,946,036 ","832,076,962 ",139.9 ,2017,02
201702,충청북도,전체,제조업 ,"10,937 ","1,213,414,888 ","143,774,332,711 ",118.5 ,2017,02
201702,충청북도,전체,"출판영상,방송통신정보서비스업","8,205 ","15,252,085 ","1,864,596,795 ",122.3 ,2017,02
201702,충청북도,전체,하수폐기처리원료재생환경복원,"1,738 ","24,288,327 ","2,957,512,656 ",121.8 ,2017,02
201702,충청북도,전체,"협회단체,수리기타개인서비스업","9,688 ","23,580,230 ","3,159,805,923 ",134 ,2017,02
201702,충청북도,전체,합계,"254,427 ","1,749,396,507 ","206,195,733,865 ",117.9,2017,02
201703,충청북도,전체,"가구내고용,미분류자가소비생산",6 ,"3,838 ","311,578 ",81.2 ,2017,03
201703,충청북도,전체,건설업 ,"3,659 ","14,524,545 ","1,817,534,146 ",125.1 ,2017,03
201703,충청북도,전체,"공공행정, 국방 및 사회보장 행정","1,697 ","23,552,495 ","2,802,163,132 ",119 ,2017,03
201703,충청북도,전체,광업 ,179 ,"11,014,975 ","1,429,296,913 ",129.8 ,2017,03
201703,충청북도,전체,교육 서비스업,"2,944 ","41,046,695 ","3,909,235,148 ",95.2 ,2017,03
201703,충청북도,전체,금융 및 보험업 ,817 ,"4,315,784 ","564,597,191 ",130.8 ,2017,03
201703,충청북도,전체,"농업, 임업 및 어업 ","151,505 ","57,777,782 ","2,946,817,959 ",51 ,2017,03
201703,충청북도,전체,도매 및 소매업,"21,355 ","44,679,164 ","5,502,137,091 ",123.1 ,2017,03
201703,충청북도,전체,보건업 및 사회복지 서비스업,"3,268 ","22,329,536 ","2,262,069,320 ",101.3 ,2017,03
201703,충청북도,전체,부동산업 및 임대업 ,"31,899 ","63,402,330 ","8,293,376,798 ",130.8 ,2017,03
201703,충청북도,전체,"사업시설관리,사업지원서비스업","3,630 ","3,635,255 ","472,277,702 ",129.9 ,2017,03
201703,충청북도,전체,숙박 및 음식점업 ,"22,098 ","45,372,283 ","5,641,737,056 ",124.3 ,2017,03
201703,충청북도,전체,"예술,스포츠및여가관련서비스업","3,220 ","14,050,747 ","1,854,867,626 ",132 ,2017,03
201703,충청북도,전체,운수업,"6,669 ","41,741,456 ","4,340,746,663 ",104 ,2017,03
201703,충청북도,전체,"전기, 가스, 증기 및 수도사업 ","4,368 ","24,154,021 ","2,516,915,615 ",104.2 ,2017,03
201703,충청북도,전체,"전문, 과학 및 기술 서비스업 ","1,203 ","5,479,843 ","675,272,281 ",123.2 ,2017,03
201703,충청북도,전체,제조업 ,"10,985 ","1,325,063,977 ","124,759,584,105 ",94.2 ,2017,03
201703,충청북도,전체,"출판영상,방송통신정보서비스업","8,187 ","14,043,213 ","1,555,556,170 ",110.8 ,2017,03
201703,충청북도,전체,하수폐기처리원료재생환경복원,"1,740 ","22,805,055 ","2,469,646,106 ",108.3 ,2017,03
201703,충청북도,전체,"협회단체,수리기타개인서비스업","9,689 ","19,130,130 ","2,533,017,181 ",132.4 ,2017,03
201703,충청북도,전체,합계,"289,118 ","1,798,123,124 ","176,347,159,781 ",98.1,2017,03
201704,충청북도,전체,"가구내고용,미분류자가소비생산",6 ,"3,086 ","229,729 ",74.4 ,2017,04
201704,충청북도,전체,건설업 ,"3,714 ","12,667,390 ","1,501,251,154 ",118.5 ,2017,04
201704,충청북도,전체,"공공행정, 국방 및 사회보장 행정","1,674 ","20,958,651 ","2,383,135,405 ",113.7 ,2017,04
201704,충청북도,전체,광업 ,181 ,"11,304,634 ","1,416,753,193 ",125.3 ,2017,04
201704,충청북도,전체,교육 서비스업,"2,930 ","33,721,309 ","2,971,562,513 ",88.1 ,2017,04
201704,충청북도,전체,금융 및 보험업 ,805 ,"3,775,761 ","462,963,195 ",122.6 ,2017,04
201704,충청북도,전체,"농업, 임업 및 어업 ","117,976 ","51,004,724 ","2,672,534,344 ",52.4 ,2017,04
201704,충청북도,전체,도매 및 소매업,"21,288 ","43,732,804 ","4,845,023,947 ",110.8 ,2017,04
201704,충청북도,전체,보건업 및 사회복지 서비스업,"3,280 ","19,053,151 ","1,817,487,457 ",95.4 ,2017,04
201704,충청북도,전체,부동산업 및 임대업 ,"32,092 ","57,130,690 ","6,988,983,969 ",122.3 ,2017,04
201704,충청북도,전체,"사업시설관리,사업지원서비스업","3,624 ","3,259,601 ","402,615,670 ",123.5 ,2017,04
201704,충청북도,전체,숙박 및 음식점업 ,"22,124 ","44,362,884 ","4,897,205,921 ",110.4 ,2017,04
201704,충청북도,전체,"예술,스포츠및여가관련서비스업","3,227 ","12,944,626 ","1,631,598,171 ",126 ,2017,04
201704,충청북도,전체,운수업,"6,702 ","40,787,809 ","4,186,748,569 ",102.6 ,2017,04
201704,충청북도,전체,"전기, 가스, 증기 및 수도사업 ","4,380 ","24,844,866 ","2,444,140,400 ",98.4 ,2017,04
201704,충청북도,전체,"전문, 과학 및 기술 서비스업 ","1,207 ","5,038,815 ","611,964,898 ",121.5 ,2017,04
201704,충청북도,전체,제조업 ,"11,003 ","1,274,191,476 ","118,631,875,630 ",93.1 ,2017,04
201704,충청북도,전체,"출판영상,방송통신정보서비스업","8,056 ","14,790,944 ","1,421,358,243 ",96.1 ,2017,04
201704,충청북도,전체,하수폐기처리원료재생환경복원,"1,736 ","22,560,008 ","2,299,285,475 ",101.9 ,2017,04
201704,충청북도,전체,"협회단체,수리기타개인서비스업","9,684 ","17,201,141 ","2,116,734,143 ",123.1 ,2017,04
201704,충청북도,전체,합계,"255,689 ","1,713,334,370 ","163,703,452,026 ",95.5,2017,04
201705,충청북도,전체,"가구내고용,미분류자가소비생산",6 ,"2,270 ","12,503 ",5.5 ,2017,05
201705,충청북도,전체,건설업 ,"3,724 ","9,694,976 ","1,288,423,072 ",132.9 ,2017,05
201705,충청북도,전체,"공공행정, 국방 및 사회보장 행정","1,658 ","18,178,808 ","2,165,088,685 ",119.1 ,2017,05
201705,충청북도,전체,광업 ,182 ,"11,267,009 ","1,407,313,965 ",124.9 ,2017,05
201705,충청북도,전체,교육 서비스업,"2,915 ","20,553,429 ","2,080,095,077 ",101.2 ,2017,05
201705,충청북도,전체,금융 및 보험업 ,807 ,"3,098,906 ","414,222,831 ",133.7 ,2017,05
201705,충청북도,전체,"농업, 임업 및 어업 ","118,610 ","46,779,924 ","2,462,310,800 ",52.6 ,2017,05
201705,충청북도,전체,도매 및 소매업,"21,254 ","42,465,541 ","4,779,398,182 ",112.5 ,2017,05
201705,충청북도,전체,보건업 및 사회복지 서비스업,"3,292 ","13,698,599 ","1,546,878,230 ",112.9 ,2017,05
201705,충청북도,전체,부동산업 및 임대업 ,"32,142 ","49,782,970 ","6,485,032,745 ",130.3 ,2017,05
201705,충청북도,전체,"사업시설관리,사업지원서비스업","3,615 ","2,828,822 ","376,227,471 ",133 ,2017,05
201705,충청북도,전체,숙박 및 음식점업 ,"22,095 ","39,603,877 ","4,574,264,952 ",115.5 ,2017,05
201705,충청북도,전체,"예술,스포츠및여가관련서비스업","3,225 ","12,673,852 ","1,615,626,203 ",127.5 ,2017,05
201705,충청북도,전체,운수업,"6,734 ","41,362,038 ","4,203,165,303 ",101.6 ,2017,05
201705,충청북도,전체,"전기, 가스, 증기 및 수도사업 ","4,374 ","25,588,259 ","2,501,318,307 ",97.8 ,2017,05
201705,충청북도,전체,"전문, 과학 및 기술 서비스업 ","1,201 ","5,081,465 ","616,052,298 ",121.2 ,2017,05
201705,충청북도,전체,제조업 ,"11,024 ","1,286,954,233 ","119,251,596,888 ",92.7 ,2017,05
201705,충청북도,전체,"출판영상,방송통신정보서비스업","8,022 ","14,612,704 ","1,402,678,147 ",96 ,2017,05
201705,충청북도,전체,하수폐기처리원료재생환경복원,"1,740 ","22,518,585 ","2,322,071,402 ",103.1 ,2017,05
201705,충청북도,전체,"협회단체,수리기타개인서비스업","9,685 ","13,328,544 ","1,851,670,911 ",138.9 ,2017,05
201705,충청북도,전체,합계,"256,305 ","1,680,074,811 ","161,343,447,972 ",96,2017,05
201706,충청북도,전체,"가구내고용,미분류자가소비생산",6 ,"2,481 ","216,731 ",87.4 ,2017,06
201706,충청북도,전체,건설업 ,"3,755 ","9,835,896 ","1,464,509,793 ",148.9 ,2017,06
201706,충청북도,전체,"공공행정, 국방 및 사회보장 행정","1,657 ","19,755,311 ","2,678,550,621 ",135.6 ,2017,06
201706,충청북도,전체,광업 ,190 ,"20,961,083 ","2,637,415,232 ",125.8 ,2017,06
201706,충청북도,전체,교육 서비스업,"2,004 ","20,844,127 ","2,366,943,996 ",113.6 ,2017,06
201706,충청북도,전체,금융 및 보험업 ,808 ,"3,609,912 ","516,512,371 ",143.1 ,2017,06
201706,충청북도,전체,"농업, 임업 및 어업 ","119,603 ","57,013,711 ","2,810,830,074 ",49.3 ,2017,06
201706,충청북도,전체,도매 및 소매업,"19,821 ","45,332,407 ","5,800,716,146 ",128 ,2017,06
201706,충청북도,전체,보건업 및 사회복지 서비스업,"3,305 ","14,172,364 ","1,754,012,009 ",123.8 ,2017,06
201706,충청북도,전체,부동산업 및 임대업 ,"32,139 ","53,912,736 ","7,714,531,822 ",143.1 ,2017,06
201706,충청북도,전체,"사업시설관리,사업지원서비스업","3,507 ","2,773,170 ","421,368,547 ",151.9 ,2017,06
201706,충청북도,전체,숙박 및 음식점업 ,"17,741 ","29,373,744 ","3,722,074,833 ",126.7 ,2017,06
201706,충청북도,전체,"예술,스포츠및여가관련서비스업","3,083 ","13,251,581 ","1,900,967,774 ",143.5 ,2017,06
201706,충청북도,전체,운수업,"6,817 ","11,150,772 ","1,163,478,281 ",104.3 ,2017,06
201706,충청북도,전체,"전기, 가스, 증기 및 수도사업 ","4,389 ","26,381,190 ","3,062,369,126 ",116.1 ,2017,06
201706,충청북도,전체,"전문, 과학 및 기술 서비스업 ","1,203 ","5,257,923 ","759,395,016 ",144.4 ,2017,06
201706,충청북도,전체,제조업 ,"9,933 ","969,065,181 ","114,874,251,953 ",118.5 ,2017,06
201706,충청북도,전체,"출판영상,방송통신정보서비스업","7,972 ","15,571,824 ","1,734,607,210 ",111.4 ,2017,06
201706,충청북도,전체,하수폐기처리원료재생환경복원,"1,788 ","19,391,566 ","2,270,141,437 ",117.1 ,2017,06
201706,충청북도,전체,"협회단체,수리기타개인서비스업","9,215 ","12,441,193 ","1,940,414,465 ",156 ,2017,06
201706,충청북도,전체,합계,"248,936 ","1,350,098,172 ","159,593,307,437 ",118.2,2017,06
201707,충청북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,6 ,"2,587 ","243,496 ",94.1 ,2017,07
201707,충청북도,전체,건설업,"3,753 ","10,342,521 ","1,702,150,121 ",164.6 ,2017,07
201707,충청북도,전체,"공공 행정, 국방 및 사회보장 행정","1,647 ","24,874,523 ","3,456,255,650 ",138.9 ,2017,07
201707,충청북도,전체,광업,149 ,"9,693,259 ","1,585,977,482 ",163.6 ,2017,07
201707,충청북도,전체,교육 서비스업,"2,932 ","25,676,929 ","3,297,324,285 ",128.4 ,2017,07
201707,충청북도,전체,금융 및 보험업,796 ,"4,103,091 ","645,166,498 ",157.2 ,2017,07
201707,충청북도,전체,"농업, 임업 및 어업","120,407 ","56,417,159 ","2,912,067,918 ",51.6 ,2017,07
201707,충청북도,전체,도매 및 소매업,"21,159 ","53,794,344 ","7,643,939,355 ",142.1 ,2017,07
201707,충청북도,전체,보건업 및 사회복지 서비스업,"3,264 ","16,303,256 ","2,219,841,097 ",136.2 ,2017,07
201707,충청북도,전체,부동산업,"32,353 ","63,427,975 ","9,854,258,382 ",155.4 ,2017,07
201707,충청북도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","3,826 ","3,558,710 ","574,549,970 ",161.4 ,2017,07
201707,충청북도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","5,537 ","47,449,405 ","5,808,955,586 ",122.4 ,2017,07
201707,충청북도,전체,숙박 및 음식점업,"21,782 ","49,504,310 ","7,127,460,878 ",144 ,2017,07
201707,충청북도,전체,"예술, 스포츠 및 여가관련 서비스업","3,239 ","15,268,117 ","2,341,905,739 ",153.4 ,2017,07
201707,충청북도,전체,운수 및 창고업,"6,809 ","40,931,612 ","5,374,342,951 ",131.3 ,2017,07
201707,충청북도,전체,"전기, 가스, 증기 및 공기 조절 공급업",543 ,"3,114,237 ","453,654,083 ",145.7 ,2017,07
201707,충청북도,전체,"전문, 과학 및 기술 서비스업","1,197 ","6,720,361 ","926,303,591 ",137.8 ,2017,07
201707,충청북도,전체,정보통신업,"8,078 ","16,601,156 ","2,165,109,733 ",130.4 ,2017,07
201707,충청북도,전체,제조업,"11,365 ","1,371,867,899 ","161,581,561,308 ",117.8 ,2017,07
201707,충청북도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","9,111 ","12,917,193 ","2,245,676,389 ",173.9 ,2017,07
201707,충청북도,전체,합계,"257,953 ","1,832,568,644 ","221,916,744,512 ",121.1,2017,07
201708,충청북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,6 ,"2,887 ","267,134 ",92.5 ,2017,08
201708,충청북도,전체,건설업,"3,745 ","11,234,674 ","1,796,709,143 ",159.9 ,2017,08
201708,충청북도,전체,"공공 행정, 국방 및 사회보장 행정","1,653 ","27,600,529 ","3,784,224,324 ",137.1 ,2017,08
201708,충청북도,전체,광업,151 ,"9,711,060 ","1,571,465,716 ",161.8 ,2017,08
201708,충청북도,전체,교육 서비스업,"2,925 ","25,143,168 ","3,313,152,184 ",131.8 ,2017,08
201708,충청북도,전체,금융 및 보험업,795 ,"4,508,683 ","685,832,508 ",152.1 ,2017,08
201708,충청북도,전체,"농업, 임업 및 어업","121,135 ","65,707,414 ","3,365,416,727 ",51.2 ,2017,08
201708,충청북도,전체,도매 및 소매업,"21,025 ","58,268,490 ","8,070,706,897 ",138.5 ,2017,08
201708,충청북도,전체,보건업 및 사회복지 서비스업,"3,268 ","18,703,254 ","2,462,856,418 ",131.7 ,2017,08
201708,충청북도,전체,부동산업,"32,582 ","71,465,593 ","10,736,736,456 ",150.2 ,2017,08
201708,충청북도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","3,800 ","3,954,957 ","618,050,165 ",156.3 ,2017,08
201708,충청북도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","5,497 ","47,699,389 ","5,849,758,893 ",122.6 ,2017,08
201708,충청북도,전체,숙박 및 음식점업,"21,786 ","57,213,838 ","7,944,445,570 ",138.9 ,2017,08
201708,충청북도,전체,"예술, 스포츠 및 여가관련 서비스업","3,233 ","17,944,453 ","2,632,171,474 ",146.7 ,2017,08
201708,충청북도,전체,운수 및 창고업,"6,877 ","41,007,341 ","5,257,426,554 ",128.2 ,2017,08
201708,충청북도,전체,"전기, 가스, 증기 및 공기 조절 공급업",566 ,"3,352,309 ","478,226,060 ",142.7 ,2017,08
201708,충청북도,전체,"전문, 과학 및 기술 서비스업","1,192 ","6,954,539 ","967,924,841 ",139.2 ,2017,08
201708,충청북도,전체,정보통신업,"8,081 ","17,450,480 ","2,268,454,624 ",130 ,2017,08
201708,충청북도,전체,제조업,"11,381 ","1,317,192,894 ","156,391,252,293 ",118.7 ,2017,08
201708,충청북도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","9,079 ","14,232,219 ","2,377,652,399 ",167.1 ,2017,08
201708,충청북도,전체,합계,"258,777 ","1,819,348,171 ","220,572,730,380 ",121.2,2017,08
201709,충청북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,6 ,"2,118 ","190,640 ",90 ,2017,09
201709,충청북도,전체,건설업,"3,742 ","10,989,698 ","1,589,636,957 ",144.6 ,2017,09
201709,충청북도,전체,"공공 행정, 국방 및 사회보장 행정","1,670 ","22,464,301 ","2,835,081,365 ",126.2 ,2017,09
201709,충청북도,전체,광업,151 ,"10,502,070 ","1,394,247,432 ",132.8 ,2017,09
201709,충청북도,전체,교육 서비스업,"2,928 ","24,104,140 ","2,871,448,617 ",119.1 ,2017,09
201709,충청북도,전체,금융 및 보험업,795 ,"3,861,089 ","550,461,884 ",142.6 ,2017,09
201709,충청북도,전체,"농업, 임업 및 어업","121,629 ","61,781,905 ","3,166,506,061 ",51.3 ,2017,09
201709,충청북도,전체,도매 및 소매업,"21,042 ","51,012,657 ","6,407,562,523 ",125.6 ,2017,09
201709,충청북도,전체,보건업 및 사회복지 서비스업,"3,271 ","15,190,348 ","1,931,958,986 ",127.2 ,2017,09
201709,충청북도,전체,부동산업,"32,900 ","61,129,328 ","8,638,641,023 ",141.3 ,2017,09
201709,충청북도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","3,807 ","3,490,198 ","506,868,333 ",145.2 ,2017,09
201709,충청북도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","5,494 ","43,642,328 ","4,688,676,137 ",107.4 ,2017,09
201709,충청북도,전체,숙박 및 음식점업,"21,830 ","47,346,267 ","6,183,644,047 ",130.6 ,2017,09
201709,충청북도,전체,"예술, 스포츠 및 여가관련 서비스업","3,231 ","15,892,303 ","2,120,629,726 ",133.4 ,2017,09
201709,충청북도,전체,운수 및 창고업,"6,950 ","41,021,488 ","4,340,228,521 ",105.8 ,2017,09
201709,충청북도,전체,"전기, 가스, 증기 및 공기 조절 공급업",598 ,"3,044,369 ","396,015,607 ",130.1 ,2017,09
201709,충청북도,전체,"전문, 과학 및 기술 서비스업","1,203 ","5,923,529 ","726,454,543 ",122.6 ,2017,09
201709,충청북도,전체,정보통신업,"8,060 ","16,708,846 ","1,913,356,583 ",114.5 ,2017,09
201709,충청북도,전체,제조업,"11,416 ","1,328,861,304 ","127,165,003,653 ",95.7 ,2017,09
201709,충청북도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","9,078 ","12,988,850 ","2,071,663,288 ",159.5 ,2017,09
201709,충청북도,전체,합계,"259,801 ","1,779,957,136 ","179,498,275,926 ",100.8,2017,09
201710,충청북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,6 ,"2,131 ","174,764 ",82 ,2017,10
201710,충청북도,전체,건설업,"3,691 ","9,550,632 ","1,272,436,548 ",133.2 ,2017,10
201710,충청북도,전체,"공공 행정, 국방 및 사회보장 행정","1,662 ","18,099,606 ","2,148,172,771 ",118.7 ,2017,10
201710,충청북도,전체,광업,150 ,"8,933,808 ","1,143,887,136 ",128 ,2017,10
201710,충청북도,전체,교육 서비스업,"2,926 ","19,627,631 ","2,031,593,829 ",103.5 ,2017,10
201710,충청북도,전체,금융 및 보험업,793 ,"3,006,442 ","400,263,847 ",133.1 ,2017,10
201710,충청북도,전체,"농업, 임업 및 어업","121,742 ","49,397,367 ","2,671,869,282 ",54.1 ,2017,10
201710,충청북도,전체,도매 및 소매업,"20,988 ","43,420,475 ","4,812,568,822 ",110.8 ,2017,10
201710,충청북도,전체,보건업 및 사회복지 서비스업,"3,272 ","12,686,016 ","1,449,575,482 ",114.3 ,2017,10
201710,충청북도,전체,부동산업,"33,021 ","51,180,418 ","6,627,274,327 ",129.5 ,2017,10
201710,충청북도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","3,791 ","2,996,637 ","404,813,462 ",135.1 ,2017,10
201710,충청북도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","5,501 ","45,856,114 ","4,426,018,610 ",96.5 ,2017,10
201710,충청북도,전체,숙박 및 음식점업,"21,816 ","39,068,900 ","4,503,692,938 ",115.3 ,2017,10
201710,충청북도,전체,"예술, 스포츠 및 여가관련 서비스업","3,233 ","13,961,703 ","1,730,354,978 ",123.9 ,2017,10
201710,충청북도,전체,운수 및 창고업,"7,007 ","39,270,116 ","3,973,751,123 ",101.2 ,2017,10
201710,충청북도,전체,"전기, 가스, 증기 및 공기 조절 공급업",618 ,"3,170,926 ","360,167,663 ",113.6 ,2017,10
201710,충청북도,전체,"전문, 과학 및 기술 서비스업","1,196 ","5,116,443 ","612,348,694 ",119.7 ,2017,10
201710,충청북도,전체,정보통신업,"7,986 ","15,667,663 ","1,452,369,263 ",92.7 ,2017,10
201710,충청북도,전체,제조업,"11,425 ","1,228,752,470 ","112,786,715,943 ",91.8 ,2017,10
201710,충청북도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","9,056 ","11,795,924 ","1,768,704,397 ",149.9 ,2017,10
201710,충청북도,전체,합계,"259,880 ","1,621,561,422 ","154,576,753,879 ",95.3,2017,10
201711,충청북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,6 ,"2,816 ","244,486 ",86.8 ,2017,11
201711,충청북도,전체,건설업,"3,724 ","12,381,915 ","1,697,071,049 ",137.1 ,2017,11
201711,충청북도,전체,"공공 행정, 국방 및 사회보장 행정","1,676 ","20,506,440 ","2,720,472,912 ",132.7 ,2017,11
201711,충청북도,전체,광업,150 ,"11,389,687 ","1,600,158,229 ",140.5 ,2017,11
201711,충청북도,전체,교육 서비스업,"2,923 ","28,890,270 ","3,090,266,342 ",107 ,2017,11
201711,충청북도,전체,금융 및 보험업,790 ,"3,336,594 ","475,626,785 ",142.5 ,2017,11
201711,충청북도,전체,"농업, 임업 및 어업","156,795 ","74,435,450 ","3,428,851,680 ",46.1 ,2017,11
201711,충청북도,전체,도매 및 소매업,"20,997 ","43,757,463 ","5,527,291,551 ",126.3 ,2017,11
201711,충청북도,전체,보건업 및 사회복지 서비스업,"3,272 ","17,141,635 ","1,916,742,588 ",111.8 ,2017,11
201711,충청북도,전체,부동산업,"33,283 ","56,896,531 ","7,871,129,601 ",138.3 ,2017,11
201711,충청북도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","3,779 ","3,387,075 ","481,995,495 ",142.3 ,2017,11
201711,충청북도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","5,501 ","44,998,985 ","5,217,593,752 ",115.9 ,2017,11
201711,충청북도,전체,숙박 및 음식점업,"21,771 ","42,118,383 ","5,227,269,749 ",124.1 ,2017,11
201711,충청북도,전체,"예술, 스포츠 및 여가관련 서비스업","3,233 ","15,261,634 ","2,129,385,146 ",139.5 ,2017,11
201711,충청북도,전체,운수 및 창고업,"7,102 ","40,748,700 ","5,087,997,113 ",124.9 ,2017,11
201711,충청북도,전체,"전기, 가스, 증기 및 공기 조절 공급업",656 ,"2,800,111 ","387,926,690 ",138.5 ,2017,11
201711,충청북도,전체,"전문, 과학 및 기술 서비스업","1,202 ","5,364,512 ","757,129,778 ",141.1 ,2017,11
201711,충청북도,전체,정보통신업,"7,983 ","15,504,209 ","1,677,848,488 ",108.2 ,2017,11
201711,충청북도,전체,제조업,"11,496 ","1,324,996,357 ","153,145,570,585 ",115.6 ,2017,11
201711,충청북도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","9,047 ","14,799,915 ","2,089,926,109 ",141.2 ,2017,11
201711,충청북도,전체,합계,"295,386 ","1,778,718,682 ","204,530,498,128 ",115,2017,11
201712,충청북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,6 ,"2,971 ","289,464 ",97.4 ,2017,12
201712,충청북도,전체,건설업,"3,745 ","17,299,526 ","2,317,537,978 ",134 ,2017,12
201712,충청북도,전체,"공공 행정, 국방 및 사회보장 행정","1,695 ","27,066,164 ","3,542,073,769 ",130.9 ,2017,12
201712,충청북도,전체,광업,150 ,"11,086,943 ","1,610,068,703 ",145.2 ,2017,12
201712,충청북도,전체,교육 서비스업,"2,934 ","49,402,260 ","4,803,938,129 ",97.2 ,2017,12
