년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh),연도,월
201702,제주특별자치도,전체,"공공행정, 국방 및 사회보장 행정",584 ,"10,935,873 ","1,423,949,731 ",130.2 ,2017,02
201702,제주특별자치도,전체,광업 ,28 ,"636,941 ","123,251,688 ",193.5 ,2017,02
201702,제주특별자치도,전체,교육 서비스업,756 ,"9,111,213 ","977,767,920 ",107.3 ,2017,02
201702,제주특별자치도,전체,국제 및 외국기관,8 ,"19,895 ","2,146,123 ",107.9 ,2017,02
201702,제주특별자치도,전체,금융 및 보험업 ,275 ,"1,544,394 ","213,804,141 ",138.4 ,2017,02
201702,제주특별자치도,전체,"농업, 임업 및 어업 ","44,027 ","142,976,009 ","6,511,512,830 ",45.5 ,2017,02
201702,제주특별자치도,전체,도매 및 소매업,"11,931 ","18,835,664 ","2,419,959,290 ",128.5 ,2017,02
201702,제주특별자치도,전체,보건업 및 사회복지 서비스업,"1,229 ","8,180,830 ","928,632,706 ",113.5 ,2017,02
201702,제주특별자치도,전체,부동산업 및 임대업 ,"26,346 ","48,517,806 ","6,823,585,534 ",140.6 ,2017,02
201702,제주특별자치도,전체,"사업시설관리,사업지원서비스업",287 ,"971,273 ","108,305,169 ",111.5 ,2017,02
201702,제주특별자치도,전체,숙박 및 음식점업 ,"10,754 ","51,997,209 ","6,670,182,910 ",128.3 ,2017,02
201702,제주특별자치도,전체,"예술,스포츠및여가관련서비스업","1,158 ","10,526,395 ","1,418,636,975 ",134.8 ,2017,02
201702,제주특별자치도,전체,운수업,"1,195 ","5,467,451 ","580,505,119 ",106.2 ,2017,02
201702,제주특별자치도,전체,"전기, 가스, 증기 및 수도사업 ",711 ,"19,200,217 ","2,204,427,337 ",114.8 ,2017,02
201702,제주특별자치도,전체,"전문, 과학 및 기술 서비스업 ","1,617 ","2,285,526 ","367,838,380 ",160.9 ,2017,02
201702,제주특별자치도,전체,제조업 ,"1,456 ","19,474,111 ","2,547,119,768 ",130.8 ,2017,02
201702,제주특별자치도,전체,"출판영상,방송통신정보서비스업","2,815 ","5,389,002 ","665,484,297 ",123.5 ,2017,02
201702,제주특별자치도,전체,하수폐기처리원료재생환경복원,984 ,"4,925,057 ","651,893,623 ",132.4 ,2017,02
201702,제주특별자치도,전체,"협회단체,수리기타개인서비스업","2,545 ","9,317,249 ","1,196,230,224 ",128.4 ,2017,02
201702,제주특별자치도,전체,합계,"109,158 ","371,505,080 ","36,003,507,499 ",96.9,2017,02
201703,제주특별자치도,전체,"가구내고용,미분류자가소비생산",5호미만제거,-,-,-,2017,03
201703,제주특별자치도,전체,건설업 ,483 ,"1,078,492 ","144,369,291 ",133.9 ,2017,03
201703,제주특별자치도,전체,"공공행정, 국방 및 사회보장 행정",585 ,"9,974,613 ","1,180,763,018 ",118.4 ,2017,03
201703,제주특별자치도,전체,광업 ,28 ,"699,593 ","121,095,907 ",173.1 ,2017,03
201703,제주특별자치도,전체,교육 서비스업,759 ,"9,005,922 ","902,993,975 ",100.3 ,2017,03
201703,제주특별자치도,전체,국제 및 외국기관,8 ,"16,261 ","1,663,728 ",102.3 ,2017,03
201703,제주특별자치도,전체,금융 및 보험업 ,276 ,"1,302,455 ","173,063,400 ",132.9 ,2017,03
201703,제주특별자치도,전체,"농업, 임업 및 어업 ","44,115 ","128,483,830 ","5,976,255,614 ",46.5 ,2017,03
201703,제주특별자치도,전체,도매 및 소매업,"12,033 ","16,771,579 ","1,993,051,441 ",118.8 ,2017,03
201703,제주특별자치도,전체,보건업 및 사회복지 서비스업,"1,225 ","7,279,151 ","748,060,916 ",102.8 ,2017,03
201703,제주특별자치도,전체,부동산업 및 임대업 ,"26,556 ","41,803,244 ","5,656,868,982 ",135.3 ,2017,03
201703,제주특별자치도,전체,"사업시설관리,사업지원서비스업",290 ,"862,249 ","89,646,400 ",104 ,2017,03
201703,제주특별자치도,전체,숙박 및 음식점업 ,"10,775 ","46,006,379 ","5,386,059,095 ",117.1 ,2017,03
201703,제주특별자치도,전체,"예술,스포츠및여가관련서비스업","1,155 ","10,167,877 ","1,199,498,996 ",118 ,2017,03
201703,제주특별자치도,전체,운수업,"1,199 ","5,182,494 ","485,190,114 ",93.6 ,2017,03
201703,제주특별자치도,전체,"전기, 가스, 증기 및 수도사업 ",727 ,"18,018,409 ","1,902,253,365 ",105.6 ,2017,03
201703,제주특별자치도,전체,"전문, 과학 및 기술 서비스업 ","1,551 ","2,042,243 ","313,680,455 ",153.6 ,2017,03
201703,제주특별자치도,전체,제조업 ,"1,466 ","20,090,137 ","2,311,653,743 ",115.1 ,2017,03
201703,제주특별자치도,전체,"출판영상,방송통신정보서비스업","2,821 ","5,026,258 ","555,628,312 ",110.5 ,2017,03
201703,제주특별자치도,전체,하수폐기처리원료재생환경복원,981 ,"4,717,787 ","570,250,040 ",120.9 ,2017,03
201703,제주특별자치도,전체,"협회단체,수리기타개인서비스업","2,544 ","8,085,972 ","985,199,951 ",121.8 ,2017,03
201703,제주특별자치도,전체,합계,"109,577 ","336,614,945 ","30,697,246,743 ",91.2,2017,03
201704,제주특별자치도,전체,"가구내고용,미분류자가소비생산",5호미만제거,-,-,-,2017,04
201704,제주특별자치도,전체,건설업 ,541 ,"980,784 ","129,265,409 ",131.8 ,2017,04
201704,제주특별자치도,전체,"공공행정, 국방 및 사회보장 행정",589 ,"9,477,653 ","1,052,988,358 ",111.1 ,2017,04
201704,제주특별자치도,전체,광업 ,28 ,"679,647 ","114,158,544 ",168 ,2017,04
201704,제주특별자치도,전체,교육 서비스업,758 ,"8,363,415 ","774,451,286 ",92.6 ,2017,04
201704,제주특별자치도,전체,국제 및 외국기관,8 ,"12,881 ","1,253,822 ",97.3 ,2017,04
201704,제주특별자치도,전체,금융 및 보험업 ,276 ,"1,249,469 ","150,866,459 ",120.7 ,2017,04
201704,제주특별자치도,전체,"농업, 임업 및 어업 ","44,271 ","132,852,340 ","6,064,261,756 ",45.6 ,2017,04
201704,제주특별자치도,전체,도매 및 소매업,"12,190 ","17,830,557 ","1,851,089,242 ",103.8 ,2017,04
201704,제주특별자치도,전체,보건업 및 사회복지 서비스업,"1,231 ","6,700,297 ","660,223,463 ",98.5 ,2017,04
201704,제주특별자치도,전체,부동산업 및 임대업 ,"26,878 ","41,319,728 ","5,132,012,973 ",124.2 ,2017,04
201704,제주특별자치도,전체,"사업시설관리,사업지원서비스업",286 ,"810,416 ","81,758,814 ",100.9 ,2017,04
201704,제주특별자치도,전체,숙박 및 음식점업 ,"10,825 ","44,159,429 ","4,847,849,752 ",109.8 ,2017,04
201704,제주특별자치도,전체,"예술,스포츠및여가관련서비스업","1,159 ","9,418,732 ","1,085,996,357 ",115.3 ,2017,04
201704,제주특별자치도,전체,운수업,"1,217 ","5,362,775 ","471,322,819 ",87.9 ,2017,04
201704,제주특별자치도,전체,"전기, 가스, 증기 및 수도사업 ",740 ,"19,043,683 ","1,836,298,038 ",96.4 ,2017,04
201704,제주특별자치도,전체,"전문, 과학 및 기술 서비스업 ","1,549 ","1,888,243 ","279,800,763 ",148.2 ,2017,04
201704,제주특별자치도,전체,제조업 ,"1,468 ","20,272,675 ","2,218,747,635 ",109.4 ,2017,04
201704,제주특별자치도,전체,"출판영상,방송통신정보서비스업","2,805 ","5,300,435 ","516,066,074 ",97.4 ,2017,04
201704,제주특별자치도,전체,하수폐기처리원료재생환경복원,978 ,"4,928,084 ","549,170,822 ",111.4 ,2017,04
201704,제주특별자치도,전체,"협회단체,수리기타개인서비스업","2,552 ","8,118,767 ","881,099,979 ",108.5 ,2017,04
201704,제주특별자치도,전체,합계,"110,349 ","338,770,010 ","28,698,682,365 ",84.7,2017,04
201705,제주특별자치도,전체,"가구내고용,미분류자가소비생산",5호미만제거,-,-,-,2017,05
201705,제주특별자치도,전체,건설업 ,597 ,"829,706 ","125,498,635 ",151.3 ,2017,05
201705,제주특별자치도,전체,"공공행정, 국방 및 사회보장 행정",590 ,"8,881,211 ","1,004,199,387 ",113.1 ,2017,05
201705,제주특별자치도,전체,광업 ,29 ,"721,854 ","116,218,164 ",161 ,2017,05
201705,제주특별자치도,전체,교육 서비스업,758 ,"6,618,001 ","627,354,489 ",94.8 ,2017,05
201705,제주특별자치도,전체,국제 및 외국기관,8 ,"6,705 ","878,625 ",131 ,2017,05
201705,제주특별자치도,전체,금융 및 보험업 ,277 ,"1,043,581 ","135,487,577 ",129.8 ,2017,05
201705,제주특별자치도,전체,"농업, 임업 및 어업 ","44,389 ","112,555,238 ","5,257,398,927 ",46.7 ,2017,05
201705,제주특별자치도,전체,도매 및 소매업,"12,378 ","17,793,693 ","1,849,344,698 ",103.9 ,2017,05
201705,제주특별자치도,전체,보건업 및 사회복지 서비스업,"1,236 ","5,483,492 ","596,995,456 ",108.9 ,2017,05
201705,제주특별자치도,전체,부동산업 및 임대업 ,"27,060 ","37,015,412 ","4,851,392,698 ",131.1 ,2017,05
201705,제주특별자치도,전체,"사업시설관리,사업지원서비스업",285 ,"661,935 ","75,014,670 ",113.3 ,2017,05
201705,제주특별자치도,전체,숙박 및 음식점업 ,"10,862 ","41,023,585 ","4,650,581,773 ",113.4 ,2017,05
201705,제주특별자치도,전체,"예술,스포츠및여가관련서비스업","1,169 ","9,788,889 ","1,115,528,781 ",114 ,2017,05
201705,제주특별자치도,전체,운수업,"1,238 ","5,475,582 ","484,454,228 ",88.5 ,2017,05
201705,제주특별자치도,전체,"전기, 가스, 증기 및 수도사업 ",740 ,"18,955,488 ","1,809,494,143 ",95.5 ,2017,05
201705,제주특별자치도,전체,"전문, 과학 및 기술 서비스업 ","1,513 ","1,588,081 ","256,496,672 ",161.5 ,2017,05
201705,제주특별자치도,전체,제조업 ,"1,465 ","19,660,360 ","2,154,452,603 ",109.6 ,2017,05
201705,제주특별자치도,전체,"출판영상,방송통신정보서비스업","2,790 ","5,266,183 ","512,065,309 ",97.2 ,2017,05
201705,제주특별자치도,전체,하수폐기처리원료재생환경복원,982 ,"4,765,964 ","536,871,632 ",112.6 ,2017,05
201705,제주특별자치도,전체,"협회단체,수리기타개인서비스업","2,558 ","6,837,757 ","788,144,641 ",115.3 ,2017,05
201705,제주특별자치도,전체,합계,"110,924 ","304,972,717 ","26,947,873,108 ",88.4,2017,05
201706,제주특별자치도,전체,"가구내고용,미분류자가소비생산",5호미만제거,-,-,-,2017,06
201706,제주특별자치도,전체,건설업 ,669 ,"972,943 ","157,179,991 ",161.6 ,2017,06
201706,제주특별자치도,전체,"공공행정, 국방 및 사회보장 행정",594 ,"9,164,681 ","1,185,342,902 ",129.3 ,2017,06
201706,제주특별자치도,전체,광업 ,43 ,"7,976,672 ","927,574,940 ",116.3 ,2017,06
201706,제주특별자치도,전체,교육 서비스업,492 ,"6,970,893 ","794,192,584 ",113.9 ,2017,06
201706,제주특별자치도,전체,국제 및 외국기관,8 ,"6,694 ","968,514 ",144.7 ,2017,06
201706,제주특별자치도,전체,금융 및 보험업 ,277 ,"1,213,511 ","168,384,961 ",138.8 ,2017,06
201706,제주특별자치도,전체,"농업, 임업 및 어업 ","44,383 ","103,917,914 ","4,946,271,585 ",47.6 ,2017,06
201706,제주특별자치도,전체,도매 및 소매업,"12,230 ","19,163,439 ","2,286,148,933 ",119.3 ,2017,06
201706,제주특별자치도,전체,보건업 및 사회복지 서비스업,"1,239 ","5,583,249 ","744,428,331 ",133.3 ,2017,06
201706,제주특별자치도,전체,부동산업 및 임대업 ,"27,146 ","39,240,759 ","5,750,235,110 ",146.5 ,2017,06
201706,제주특별자치도,전체,"사업시설관리,사업지원서비스업",207 ,"716,566 ","96,841,936 ",135.1 ,2017,06
201706,제주특별자치도,전체,숙박 및 음식점업 ,"7,671 ","14,505,317 ","1,886,248,813 ",130 ,2017,06
201706,제주특별자치도,전체,"예술,스포츠및여가관련서비스업","1,113 ","10,352,501 ","1,391,596,506 ",134.4 ,2017,06
201706,제주특별자치도,전체,운수업,"1,269 ","6,028,322 ","626,324,770 ",103.9 ,2017,06
201706,제주특별자치도,전체,"전기, 가스, 증기 및 수도사업 ",745 ,"20,830,912 ","2,279,101,079 ",109.4 ,2017,06
201706,제주특별자치도,전체,"전문, 과학 및 기술 서비스업 ","1,438 ","1,669,761 ","290,892,740 ",174.2 ,2017,06
201706,제주특별자치도,전체,제조업 ,"1,343 ","10,324,601 ","1,377,207,691 ",133.4 ,2017,06
201706,제주특별자치도,전체,"출판영상,방송통신정보서비스업","2,842 ","5,708,202 ","645,420,107 ",113.1 ,2017,06
201706,제주특별자치도,전체,하수폐기처리원료재생환경복원,"1,028 ","5,087,822 ","655,904,361 ",128.9 ,2017,06
201706,제주특별자치도,전체,"협회단체,수리기타개인서비스업","2,422 ","6,591,952 ","864,884,844 ",131.2 ,2017,06
201706,제주특별자치도,전체,합계,"107,159 ","276,026,711 ","27,075,150,698 ",98.1,2017,06
201707,제주특별자치도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,5호미만제거,-,-,-,2017,07
201707,제주특별자치도,전체,건설업,771 ,"1,055,188 ","190,711,677 ",180.7 ,2017,07
201707,제주특별자치도,전체,"공공 행정, 국방 및 사회보장 행정",594 ,"10,853,945 ","1,485,194,472 ",136.8 ,2017,07
201707,제주특별자치도,전체,광업,15 ,"482,633 ","103,952,431 ",215.4 ,2017,07
201707,제주특별자치도,전체,교육 서비스업,749 ,"9,730,936 ","1,146,453,354 ",117.8 ,2017,07
201707,제주특별자치도,전체,국제 및 외국기관,8 ,"8,989 ","1,350,299 ",150.2 ,2017,07
201707,제주특별자치도,전체,금융 및 보험업,263 ,"1,351,937 ","206,323,453 ",152.6 ,2017,07
201707,제주특별자치도,전체,"농업, 임업 및 어업","44,292 ","97,439,738 ","4,732,891,711 ",48.6 ,2017,07
201707,제주특별자치도,전체,도매 및 소매업,"12,796 ","23,525,618 ","3,148,818,260 ",133.8 ,2017,07
201707,제주특별자치도,전체,보건업 및 사회복지 서비스업,"1,222 ","7,218,474 ","954,876,612 ",132.3 ,2017,07
201707,제주특별자치도,전체,부동산업,"27,470 ","48,543,466 ","7,570,438,229 ",156 ,2017,07
201707,제주특별자치도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",407 ,"1,079,203 ","159,374,577 ",147.7 ,2017,07
201707,제주특별자치도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","1,463 ","21,778,903 ","2,611,671,195 ",119.9 ,2017,07
201707,제주특별자치도,전체,숙박 및 음식점업,"10,792 ","55,045,271 ","7,515,172,718 ",136.5 ,2017,07
201707,제주특별자치도,전체,"예술, 스포츠 및 여가관련 서비스업","1,162 ","12,826,945 ","1,725,598,818 ",134.5 ,2017,07
201707,제주특별자치도,전체,운수 및 창고업,"1,278 ","7,311,207 ","768,909,029 ",105.2 ,2017,07
201707,제주특별자치도,전체,"전기, 가스, 증기 및 공기 조절 공급업",246 ,"3,661,564 ","487,335,681 ",133.1 ,2017,07
201707,제주특별자치도,전체,"전문, 과학 및 기술 서비스업","1,350 ","1,880,279 ","336,014,659 ",178.7 ,2017,07
201707,제주특별자치도,전체,정보통신업,"2,785 ","5,901,106 ","768,014,577 ",130.1 ,2017,07
201707,제주특별자치도,전체,제조업,"1,601 ","21,537,694 ","2,895,058,512 ",134.4 ,2017,07
201707,제주특별자치도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","2,394 ","6,768,241 ","1,017,584,525 ",150.3 ,2017,07
201707,제주특별자치도,전체,합계,"111,658 ","338,001,337 ","37,825,744,789 ",111.9,2017,07
201708,제주특별자치도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,5호미만제거,-,-,-,2017,08
201708,제주특별자치도,전체,건설업,840 ,"1,241,700 ","224,572,148 ",180.9 ,2017,08
201708,제주특별자치도,전체,"공공 행정, 국방 및 사회보장 행정",604 ,"12,426,470 ","1,675,648,849 ",134.8 ,2017,08
201708,제주특별자치도,전체,광업,15 ,"443,085 ","98,430,728 ",222.1 ,2017,08
201708,제주특별자치도,전체,교육 서비스업,748 ,"10,459,228 ","1,231,351,037 ",117.7 ,2017,08
201708,제주특별자치도,전체,국제 및 외국기관,8 ,"10,930 ","1,567,153 ",143.4 ,2017,08
201708,제주특별자치도,전체,금융 및 보험업,262 ,"1,717,444 ","246,718,247 ",143.7 ,2017,08
201708,제주특별자치도,전체,"농업, 임업 및 어업","44,333 ","105,507,490 ","5,064,848,959 ",48 ,2017,08
201708,제주특별자치도,전체,도매 및 소매업,"12,988 ","28,241,044 ","3,682,932,481 ",130.4 ,2017,08
201708,제주특별자치도,전체,보건업 및 사회복지 서비스업,"1,221 ","8,133,397 ","1,046,794,067 ",128.7 ,2017,08
201708,제주특별자치도,전체,부동산업,"27,510 ","60,535,085 ","8,929,310,212 ",147.5 ,2017,08
201708,제주특별자치도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",409 ,"1,206,853 ","177,226,859 ",146.9 ,2017,08
201708,제주특별자치도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","1,465 ","23,005,445 ","2,716,842,748 ",118.1 ,2017,08
201708,제주특별자치도,전체,숙박 및 음식점업,"10,904 ","66,323,929 ","8,869,471,430 ",133.7 ,2017,08
201708,제주특별자치도,전체,"예술, 스포츠 및 여가관련 서비스업","1,161 ","14,379,853 ","1,903,597,796 ",132.4 ,2017,08
201708,제주특별자치도,전체,운수 및 창고업,"1,297 ","7,956,585 ","834,443,268 ",104.9 ,2017,08
201708,제주특별자치도,전체,"전기, 가스, 증기 및 공기 조절 공급업",270 ,"3,733,844 ","491,546,504 ",131.6 ,2017,08
201708,제주특별자치도,전체,"전문, 과학 및 기술 서비스업","1,272 ","2,206,855 ","365,758,587 ",165.7 ,2017,08
201708,제주특별자치도,전체,정보통신업,"2,736 ","6,365,647 ","819,946,020 ",128.8 ,2017,08
201708,제주특별자치도,전체,제조업,"1,614 ","22,455,410 ","2,973,320,771 ",132.4 ,2017,08
201708,제주특별자치도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","2,397 ","7,349,943 ","1,087,218,279 ",147.9 ,2017,08
201708,제주특별자치도,전체,합계,"112,054 ","383,700,237 ","42,441,546,143 ",110.6,2017,08
201709,제주특별자치도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,5호미만제거,-,-,-,2017,09
201709,제주특별자치도,전체,건설업,864 ,"1,074,046 ","185,690,744 ",172.9 ,2017,09
201709,제주특별자치도,전체,"공공 행정, 국방 및 사회보장 행정",642 ,"11,026,096 ","1,346,828,084 ",122.1 ,2017,09
201709,제주특별자치도,전체,광업,15 ,"440,994 ","82,838,345 ",187.8 ,2017,09
201709,제주특별자치도,전체,교육 서비스업,754 ,"10,141,291 ","1,107,101,453 ",109.2 ,2017,09
201709,제주특별자치도,전체,국제 및 외국기관,8 ,"9,780 ","1,307,754 ",133.7 ,2017,09
201709,제주특별자치도,전체,금융 및 보험업,260 ,"1,501,819 ","198,477,933 ",132.2 ,2017,09
201709,제주특별자치도,전체,"농업, 임업 및 어업","44,427 ","101,840,600 ","4,828,530,455 ",47.4 ,2017,09
201709,제주특별자치도,전체,도매 및 소매업,"13,246 ","25,058,504 ","2,851,131,590 ",113.8 ,2017,09
201709,제주특별자치도,전체,보건업 및 사회복지 서비스업,"1,217 ","6,542,308 ","747,337,367 ",114.2 ,2017,09
201709,제주특별자치도,전체,부동산업,"27,481 ","51,490,665 ","7,028,772,596 ",136.5 ,2017,09
201709,제주특별자치도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",401 ,"1,013,260 ","130,112,279 ",128.4 ,2017,09
201709,제주특별자치도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","1,478 ","22,148,477 ","2,325,643,625 ",105 ,2017,09
201709,제주특별자치도,전체,숙박 및 음식점업,"10,915 ","54,141,180 ","6,484,364,603 ",119.8 ,2017,09
201709,제주특별자치도,전체,"예술, 스포츠 및 여가관련 서비스업","1,160 ","11,364,792 ","1,338,750,478 ",117.8 ,2017,09
201709,제주특별자치도,전체,운수 및 창고업,"1,314 ","7,051,004 ","642,248,660 ",91.1 ,2017,09
201709,제주특별자치도,전체,"전기, 가스, 증기 및 공기 조절 공급업",278 ,"3,969,976 ","449,735,995 ",113.3 ,2017,09
201709,제주특별자치도,전체,"전문, 과학 및 기술 서비스업","1,246 ","1,912,506 ","291,807,858 ",152.6 ,2017,09
201709,제주특별자치도,전체,정보통신업,"2,721 ","6,040,658 ","677,852,039 ",112.2 ,2017,09
201709,제주특별자치도,전체,제조업,"1,621 ","22,590,801 ","2,572,086,922 ",113.9 ,2017,09
201709,제주특별자치도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","2,389 ","6,797,631 ","913,322,281 ",134.4 ,2017,09
201709,제주특별자치도,전체,합계,"112,437 ","346,156,388 ","34,203,941,061 ",98.8,2017,09
201710,제주특별자치도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,5호미만제거,-,-,-,2017,10
201710,제주특별자치도,전체,건설업,886 ,"791,454 ","145,358,456 ",183.7 ,2017,10
201710,제주특별자치도,전체,"공공 행정, 국방 및 사회보장 행정",644 ,"9,703,920 ","1,068,029,006 ",110.1 ,2017,10
201710,제주특별자치도,전체,광업,15 ,"370,798 ","69,238,777 ",186.7 ,2017,10
201710,제주특별자치도,전체,교육 서비스업,756 ,"7,070,275 ","721,985,590 ",102.1 ,2017,10
201710,제주특별자치도,전체,국제 및 외국기관,8 ,"6,514 ","874,446 ",134.2 ,2017,10
201710,제주특별자치도,전체,금융 및 보험업,259 ,"1,089,669 ","133,635,125 ",122.6 ,2017,10
201710,제주특별자치도,전체,"농업, 임업 및 어업","44,514 ","93,996,703 ","4,422,770,849 ",47.1 ,2017,10
201710,제주특별자치도,전체,도매 및 소매업,"13,434 ","20,670,504 ","2,023,365,145 ",97.9 ,2017,10
201710,제주특별자치도,전체,보건업 및 사회복지 서비스업,"1,216 ","5,122,677 ","573,832,868 ",112 ,2017,10
201710,제주특별자치도,전체,부동산업,"27,748 ","40,127,518 ","5,148,827,263 ",128.3 ,2017,10
201710,제주특별자치도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",398 ,"724,476 ","95,190,324 ",131.4 ,2017,10
201710,제주특별자치도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","1,480 ","20,854,859 ","1,956,237,443 ",93.8 ,2017,10
201710,제주특별자치도,전체,숙박 및 음식점업,"10,939 ","44,100,534 ","4,944,415,926 ",112.1 ,2017,10
201710,제주특별자치도,전체,"예술, 스포츠 및 여가관련 서비스업","1,154 ","9,447,478 ","1,063,559,077 ",112.6 ,2017,10
201710,제주특별자치도,전체,운수 및 창고업,"1,327 ","6,126,917 ","528,732,474 ",86.3 ,2017,10
201710,제주특별자치도,전체,"전기, 가스, 증기 및 공기 조절 공급업",294 ,"3,016,840 ","358,830,359 ",118.9 ,2017,10
201710,제주특별자치도,전체,"전문, 과학 및 기술 서비스업","1,233 ","1,444,614 ","223,025,593 ",154.4 ,2017,10
201710,제주특별자치도,전체,정보통신업,"2,704 ","5,454,231 ","515,516,098 ",94.5 ,2017,10
201710,제주특별자치도,전체,제조업,"1,623 ","19,464,093 ","2,128,428,377 ",109.4 ,2017,10
201710,제주특별자치도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","2,387 ","6,214,637 ","734,669,089 ",118.2 ,2017,10
201710,제주특별자치도,전체,합계,"113,019 ","295,798,711 ","26,856,522,285 ",90.8,2017,10
201711,제주특별자치도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,5호미만제거,-,-,-,2017,11
201711,제주특별자치도,전체,건설업,913 ,"877,813 ","164,243,106 ",187.1 ,2017,11
201711,제주특별자치도,전체,"공공 행정, 국방 및 사회보장 행정",648 ,"9,508,050 ","1,233,396,662 ",129.7 ,2017,11
201711,제주특별자치도,전체,광업,15 ,"504,002 ","91,718,483 ",182 ,2017,11
201711,제주특별자치도,전체,교육 서비스업,756 ,"8,181,406 ","894,062,071 ",109.3 ,2017,11
201711,제주특별자치도,전체,국제 및 외국기관,8 ,"7,696 ","1,026,666 ",133.4 ,2017,11
201711,제주특별자치도,전체,금융 및 보험업,259 ,"1,027,478 ","142,821,624 ",139 ,2017,11
201711,제주특별자치도,전체,"농업, 임업 및 어업","44,758 ","100,622,673 ","4,807,540,715 ",47.8 ,2017,11
201711,제주특별자치도,전체,도매 및 소매업,"13,630 ","19,350,118 ","2,206,788,390 ",114 ,2017,11
201711,제주특별자치도,전체,보건업 및 사회복지 서비스업,"1,219 ","5,537,875 ","702,301,408 ",126.8 ,2017,11
201711,제주특별자치도,전체,부동산업,"27,986 ","40,127,740 ","5,720,612,459 ",142.6 ,2017,11
201711,제주특별자치도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",395 ,"763,241 ","113,096,648 ",148.2 ,2017,11
