년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh),연도,월
201703,전라북도,전체,"전기, 가스, 증기 및 수도사업 ","3,881 ","17,491,904 ","2,353,255,977 ",134.5 ,2017,03
201703,전라북도,전체,"전문, 과학 및 기술 서비스업 ","1,409 ","8,549,335 ","1,008,335,407 ",117.9 ,2017,03
201703,전라북도,전체,제조업 ,"9,998 ","1,139,818,837 ","103,107,332,464 ",90.5 ,2017,03
201703,전라북도,전체,"출판영상,방송통신정보서비스업","9,017 ","13,483,224 ","1,523,801,835 ",113 ,2017,03
201703,전라북도,전체,하수폐기처리원료재생환경복원,"2,075 ","33,868,305 ","3,305,803,139 ",97.6 ,2017,03
201703,전라북도,전체,"협회단체,수리기타개인서비스업","12,321 ","25,611,468 ","3,409,362,514 ",133.1 ,2017,03
201703,전라북도,전체,합계,"353,322 ","1,674,399,055 ","158,326,584,214 ",94.6,2017,03
201704,전라북도,전체,"가구내고용,미분류자가소비생산",24 ,"15,421 ","1,771,154 ",114.9 ,2017,04
201704,전라북도,전체,건설업 ,"2,827 ","5,763,759 ","766,010,956 ",132.9 ,2017,04
201704,전라북도,전체,"공공행정, 국방 및 사회보장 행정","1,962 ","17,844,866 ","2,101,121,989 ",117.7 ,2017,04
201704,전라북도,전체,광업 ,240 ,"6,520,635 ","895,899,425 ",137.4 ,2017,04
201704,전라북도,전체,교육 서비스업,"4,048 ","35,323,703 ","3,195,542,274 ",90.5 ,2017,04
201704,전라북도,전체,국제 및 외국기관,5호미만제거,-,-,-,2017,04
201704,전라북도,전체,금융 및 보험업 ,904 ,"5,489,113 ","662,491,995 ",120.7 ,2017,04
201704,전라북도,전체,"농업, 임업 및 어업 ","164,829 ","104,093,220 ","5,124,405,273 ",49.2 ,2017,04
201704,전라북도,전체,도매 및 소매업,"26,396 ","51,864,563 ","5,733,877,350 ",110.6 ,2017,04
201704,전라북도,전체,보건업 및 사회복지 서비스업,"4,436 ","25,871,785 ","2,512,525,445 ",97.1 ,2017,04
201704,전라북도,전체,부동산업 및 임대업 ,"37,491 ","52,491,352 ","6,435,293,573 ",122.6 ,2017,04
201704,전라북도,전체,"사업시설관리,사업지원서비스업","3,302 ","4,030,056 ","500,234,416 ",124.1 ,2017,04
201704,전라북도,전체,숙박 및 음식점업 ,"23,909 ","52,938,046 ","5,789,278,261 ",109.4 ,2017,04
201704,전라북도,전체,"예술,스포츠및여가관련서비스업","3,387 ","13,073,354 ","1,642,313,170 ",125.6 ,2017,04
201704,전라북도,전체,운수업,"16,098 ","26,200,402 ","2,480,989,655 ",94.7 ,2017,04
201704,전라북도,전체,"전기, 가스, 증기 및 수도사업 ","3,881 ","16,769,480 ","2,188,990,975 ",130.5 ,2017,04
201704,전라북도,전체,"전문, 과학 및 기술 서비스업 ","1,407 ","7,390,718 ","877,037,844 ",118.7 ,2017,04
201704,전라북도,전체,제조업 ,"10,026 ","1,073,864,009 ","96,957,893,148 ",90.3 ,2017,04
201704,전라북도,전체,"출판영상,방송통신정보서비스업","9,023 ","14,433,651 ","1,396,960,734 ",96.8 ,2017,04
201704,전라북도,전체,하수폐기처리원료재생환경복원,"2,097 ","33,523,559 ","3,171,716,123 ",94.6 ,2017,04
201704,전라북도,전체,"협회단체,수리기타개인서비스업","12,325 ","24,078,162 ","2,896,398,004 ",120.3 ,2017,04
201704,전라북도,전체,합계,"328,612 ","1,571,579,854 ","145,330,751,764 ",92.5,2017,04
201705,전라북도,전체,"가구내고용,미분류자가소비생산",24 ,"13,300 ","1,633,820 ",122.8 ,2017,05
201705,전라북도,전체,건설업 ,"2,877 ","4,471,181 ","662,705,925 ",148.2 ,2017,05
201705,전라북도,전체,"공공행정, 국방 및 사회보장 행정","1,966 ","15,548,500 ","1,938,631,635 ",124.7 ,2017,05
201705,전라북도,전체,광업 ,240 ,"6,209,015 ","858,384,968 ",138.2 ,2017,05
201705,전라북도,전체,교육 서비스업,"4,042 ","23,354,466 ","2,299,065,629 ",98.4 ,2017,05
201705,전라북도,전체,국제 및 외국기관,5호미만제거,-,-,-,2017,05
201705,전라북도,전체,금융 및 보험업 ,907 ,"4,743,319 ","610,080,010 ",128.6 ,2017,05
201705,전라북도,전체,"농업, 임업 및 어업 ","124,562 ","92,284,429 ","4,480,173,642 ",48.5 ,2017,05
201705,전라북도,전체,도매 및 소매업,"26,344 ","49,435,894 ","5,561,969,355 ",112.5 ,2017,05
201705,전라북도,전체,보건업 및 사회복지 서비스업,"4,442 ","19,770,575 ","2,150,780,453 ",108.8 ,2017,05
201705,전라북도,전체,부동산업 및 임대업 ,"37,632 ","45,587,392 ","6,005,702,091 ",131.7 ,2017,05
201705,전라북도,전체,"사업시설관리,사업지원서비스업","3,302 ","3,376,794 ","458,456,785 ",135.8 ,2017,05
201705,전라북도,전체,숙박 및 음식점업 ,"23,909 ","46,508,892 ","5,364,656,076 ",115.3 ,2017,05
201705,전라북도,전체,"예술,스포츠및여가관련서비스업","3,396 ","11,504,293 ","1,535,781,480 ",133.5 ,2017,05
201705,전라북도,전체,운수업,"16,255 ","26,042,784 ","2,469,341,602 ",94.8 ,2017,05
201705,전라북도,전체,"전기, 가스, 증기 및 수도사업 ","3,881 ","18,721,468 ","2,362,159,084 ",126.2 ,2017,05
201705,전라북도,전체,"전문, 과학 및 기술 서비스업 ","1,404 ","7,072,535 ","852,691,926 ",120.6 ,2017,05
201705,전라북도,전체,제조업 ,"10,038 ","1,099,220,974 ","98,262,085,944 ",89.4 ,2017,05
201705,전라북도,전체,"출판영상,방송통신정보서비스업","9,025 ","14,183,513 ","1,378,244,396 ",97.2 ,2017,05
201705,전라북도,전체,하수폐기처리원료재생환경복원,"2,106 ","33,258,513 ","3,184,378,957 ",95.7 ,2017,05
201705,전라북도,전체,"협회단체,수리기타개인서비스업","12,298 ","18,722,366 ","2,521,811,430 ",134.7 ,2017,05
201705,전라북도,전체,합계,"288,650 ","1,540,030,203 ","142,958,735,208 ",92.8,2017,05
201706,전라북도,전체,"가구내고용,미분류자가소비생산",24 ,"12,987 ","1,805,153 ",139 ,2017,06
201706,전라북도,전체,건설업 ,"2,916 ","4,669,545 ","798,113,410 ",170.9 ,2017,06
201706,전라북도,전체,"공공행정, 국방 및 사회보장 행정","1,963 ","16,695,685 ","2,397,951,200 ",143.6 ,2017,06
201706,전라북도,전체,광업 ,274 ,"23,236,992 ","2,814,412,952 ",121.1 ,2017,06
201706,전라북도,전체,교육 서비스업,"2,650 ","23,601,253 ","2,680,833,775 ",113.6 ,2017,06
201706,전라북도,전체,국제 및 외국기관,5호미만제거,-,-,-,2017,06
201706,전라북도,전체,금융 및 보험업 ,910 ,"5,475,787 ","802,304,333 ",146.5 ,2017,06
201706,전라북도,전체,"농업, 임업 및 어업 ","125,371 ","105,455,057 ","4,809,765,220 ",45.6 ,2017,06
201706,전라북도,전체,도매 및 소매업,"24,550 ","51,557,729 ","6,619,014,879 ",128.4 ,2017,06
201706,전라북도,전체,보건업 및 사회복지 서비스업,"4,447 ","19,422,929 ","2,495,792,117 ",128.5 ,2017,06
201706,전라북도,전체,부동산업 및 임대업 ,"37,415 ","48,787,636 ","7,080,206,959 ",145.1 ,2017,06
201706,전라북도,전체,"사업시설관리,사업지원서비스업","3,180 ","3,522,742 ","528,589,248 ",150.1 ,2017,06
201706,전라북도,전체,숙박 및 음식점업 ,"18,345 ","33,042,950 ","4,236,439,464 ",128.2 ,2017,06
201706,전라북도,전체,"예술,스포츠및여가관련서비스업","3,203 ","11,869,524 ","1,759,056,001 ",148.2 ,2017,06
201706,전라북도,전체,운수업,"16,447 ","19,044,178 ","1,710,936,643 ",89.8 ,2017,06
201706,전라북도,전체,"전기, 가스, 증기 및 수도사업 ","3,883 ","18,304,965 ","2,684,012,537 ",146.6 ,2017,06
201706,전라북도,전체,"전문, 과학 및 기술 서비스업 ","1,403 ","7,212,138 ","1,042,447,371 ",144.5 ,2017,06
201706,전라북도,전체,제조업 ,"9,194 ","942,651,135 ","106,840,930,007 ",113.3 ,2017,06
201706,전라북도,전체,"출판영상,방송통신정보서비스업","9,142 ","15,449,681 ","1,706,746,995 ",110.5 ,2017,06
201706,전라북도,전체,하수폐기처리원료재생환경복원,"2,238 ","25,660,753 ","3,004,578,831 ",117.1 ,2017,06
201706,전라북도,전체,"협회단체,수리기타개인서비스업","11,667 ","17,301,646 ","2,622,297,340 ",151.6 ,2017,06
201706,전라북도,전체,합계,"279,222 ","1,392,975,312 ","156,636,234,435 ",112.4,2017,06
201707,전라북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,24 ,"14,578 ","2,306,841 ",158.2 ,2017,07
201707,전라북도,전체,건설업,"2,954 ","5,182,235 ","924,471,557 ",178.4 ,2017,07
201707,전라북도,전체,"공공 행정, 국방 및 사회보장 행정","1,971 ","20,098,253 ","2,977,302,099 ",148.1 ,2017,07
201707,전라북도,전체,광업,144 ,"5,067,939 ","896,420,166 ",176.9 ,2017,07
201707,전라북도,전체,교육 서비스업,"4,035 ","30,266,059 ","3,803,451,380 ",125.7 ,2017,07
201707,전라북도,전체,국제 및 외국기관,5호미만제거,-,-,-,2017,07
201707,전라북도,전체,금융 및 보험업,866 ,"6,422,696 ","987,250,559 ",153.7 ,2017,07
201707,전라북도,전체,"농업, 임업 및 어업","126,212 ","100,317,813 ","4,859,101,916 ",48.4 ,2017,07
201707,전라북도,전체,도매 및 소매업,"26,206 ","61,788,501 ","8,809,904,169 ",142.6 ,2017,07
201707,전라북도,전체,보건업 및 사회복지 서비스업,"4,363 ","23,664,112 ","3,214,269,952 ",135.8 ,2017,07
201707,전라북도,전체,부동산업,"37,643 ","58,392,248 ","9,118,865,358 ",156.2 ,2017,07
201707,전라북도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","3,674 ","4,603,658 ","742,720,607 ",161.3 ,2017,07
201707,전라북도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","5,066 ","48,062,601 ","5,752,467,180 ",119.7 ,2017,07
201707,전라북도,전체,숙박 및 음식점업,"23,444 ","56,452,173 ","8,212,072,749 ",145.5 ,2017,07
201707,전라북도,전체,"예술, 스포츠 및 여가관련 서비스업","3,381 ","13,538,309 ","2,092,776,643 ",154.6 ,2017,07
201707,전라북도,전체,운수 및 창고업,"16,584 ","32,070,989 ","3,346,213,245 ",104.3 ,2017,07
201707,전라북도,전체,"전기, 가스, 증기 및 공기 조절 공급업",866 ,"5,839,380 ","1,189,001,879 ",203.6 ,2017,07
201707,전라북도,전체,"전문, 과학 및 기술 서비스업","1,388 ","9,579,490 ","1,338,657,332 ",139.7 ,2017,07
201707,전라북도,전체,정보통신업,"9,060 ","15,906,785 ","2,090,655,592 ",131.4 ,2017,07
201707,전라북도,전체,제조업,"10,607 ","1,058,559,820 ","121,757,166,360 ",115 ,2017,07
201707,전라북도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","11,590 ","18,286,216 ","3,100,658,437 ",169.6 ,2017,07
201707,전라북도,전체,합계,"290,078 ","1,574,113,855 ","185,215,734,021 ",117.7,2017,07
201708,전라북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,24 ,"16,874 ","2,548,446 ",151 ,2017,08
201708,전라북도,전체,건설업,"2,974 ","5,849,539 ","988,145,396 ",168.9 ,2017,08
201708,전라북도,전체,"공공 행정, 국방 및 사회보장 행정","1,970 ","22,548,391 ","3,259,621,730 ",144.6 ,2017,08
201708,전라북도,전체,광업,146 ,"4,830,177 ","893,221,248 ",184.9 ,2017,08
201708,전라북도,전체,교육 서비스업,"4,045 ","30,483,688 ","3,914,762,794 ",128.4 ,2017,08
201708,전라북도,전체,국제 및 외국기관,5호미만제거,-,-,-,2017,08
201708,전라북도,전체,금융 및 보험업,868 ,"7,150,388 ","1,067,881,600 ",149.3 ,2017,08
201708,전라북도,전체,"농업, 임업 및 어업","127,229 ","124,444,022 ","5,932,554,302 ",47.7 ,2017,08
201708,전라북도,전체,도매 및 소매업,"26,150 ","70,531,112 ","9,783,741,905 ",138.7 ,2017,08
201708,전라북도,전체,보건업 및 사회복지 서비스업,"4,358 ","27,305,755 ","3,582,266,979 ",131.2 ,2017,08
201708,전라북도,전체,부동산업,"37,817 ","69,052,022 ","10,330,023,927 ",149.6 ,2017,08
201708,전라북도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","3,700 ","5,304,955 ","820,202,356 ",154.6 ,2017,08
201708,전라북도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","5,069 ","48,880,422 ","5,849,239,947 ",119.7 ,2017,08
201708,전라북도,전체,숙박 및 음식점업,"23,458 ","68,958,753 ","9,615,869,860 ",139.4 ,2017,08
201708,전라북도,전체,"예술, 스포츠 및 여가관련 서비스업","3,387 ","16,343,937 ","2,395,165,614 ",146.5 ,2017,08
201708,전라북도,전체,운수 및 창고업,"16,754 ","34,904,147 ","3,527,541,561 ",101.1 ,2017,08
201708,전라북도,전체,"전기, 가스, 증기 및 공기 조절 공급업",874 ,"6,238,846 ","1,256,150,819 ",201.3 ,2017,08
201708,전라북도,전체,"전문, 과학 및 기술 서비스업","1,392 ","9,864,019 ","1,372,191,087 ",139.1 ,2017,08
201708,전라북도,전체,정보통신업,"9,079 ","17,285,616 ","2,249,584,041 ",130.1 ,2017,08
201708,전라북도,전체,제조업,"10,662 ","1,070,590,969 ","123,021,346,175 ",114.9 ,2017,08
201708,전라북도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","11,566 ","21,117,512 ","3,419,005,151 ",161.9 ,2017,08
201708,전라북도,전체,합계,"291,522 ","1,661,701,144 ","193,281,064,938 ",116.3,2017,08
201709,전라북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,24 ,"13,963 ","2,034,785 ",145.7 ,2017,09
201709,전라북도,전체,건설업,"2,962 ","5,204,893 ","829,655,786 ",159.4 ,2017,09
201709,전라북도,전체,"공공 행정, 국방 및 사회보장 행정","1,983 ","18,990,320 ","2,494,606,330 ",131.4 ,2017,09
201709,전라북도,전체,광업,147 ,"5,130,062 ","799,852,579 ",155.9 ,2017,09
201709,전라북도,전체,교육 서비스업,"4,035 ","28,415,615 ","3,318,661,570 ",116.8 ,2017,09
201709,전라북도,전체,국제 및 외국기관,5호미만제거,-,-,-,2017,09
201709,전라북도,전체,금융 및 보험업,867 ,"5,959,861 ","792,108,722 ",132.9 ,2017,09
201709,전라북도,전체,"농업, 임업 및 어업","128,031 ","110,852,078 ","5,397,470,667 ",48.7 ,2017,09
201709,전라북도,전체,도매 및 소매업,"26,069 ","60,896,637 ","7,599,457,177 ",124.8 ,2017,09
201709,전라북도,전체,보건업 및 사회복지 서비스업,"4,359 ","22,180,557 ","2,728,505,361 ",123 ,2017,09
201709,전라북도,전체,부동산업,"37,896 ","58,272,953 ","8,131,891,345 ",139.5 ,2017,09
201709,전라북도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","3,688 ","4,387,551 ","644,567,655 ",146.9 ,2017,09
201709,전라북도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","5,074 ","46,878,069 ","4,780,906,410 ",102 ,2017,09
201709,전라북도,전체,숙박 및 음식점업,"23,476 ","57,000,605 ","7,386,125,699 ",129.6 ,2017,09
201709,전라북도,전체,"예술, 스포츠 및 여가관련 서비스업","3,386 ","13,751,551 ","1,884,995,860 ",137.1 ,2017,09
201709,전라북도,전체,운수 및 창고업,"16,930 ","32,864,546 ","2,916,029,492 ",88.7 ,2017,09
201709,전라북도,전체,"전기, 가스, 증기 및 공기 조절 공급업",903 ,"6,477,428 ","1,189,176,667 ",183.6 ,2017,09
201709,전라북도,전체,"전문, 과학 및 기술 서비스업","1,383 ","8,200,332 ","1,006,312,136 ",122.7 ,2017,09
201709,전라북도,전체,정보통신업,"9,116 ","16,417,803 ","1,903,234,139 ",115.9 ,2017,09
201709,전라북도,전체,제조업,"10,686 ","1,095,958,631 ","100,456,864,028 ",91.7 ,2017,09
201709,전라북도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","11,559 ","18,486,226 ","2,870,224,701 ",155.3 ,2017,09
201709,전라북도,전체,합계,"292,574 ","1,616,339,681 ","157,132,681,109 ",97.2,2017,09
201710,전라북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,24 ,"11,723 ","1,529,146 ",130.4 ,2017,10
201710,전라북도,전체,건설업,"2,956 ","4,343,475 ","663,608,376 ",152.8 ,2017,10
201710,전라북도,전체,"공공 행정, 국방 및 사회보장 행정","2,011 ","15,673,026 ","1,966,844,107 ",125.5 ,2017,10
201710,전라북도,전체,광업,146 ,"4,246,761 ","633,678,677 ",149.2 ,2017,10
201710,전라북도,전체,교육 서비스업,"4,022 ","22,342,529 ","2,296,329,302 ",102.8 ,2017,10
201710,전라북도,전체,국제 및 외국기관,5호미만제거,-,-,-,2017,10
201710,전라북도,전체,금융 및 보험업,869 ,"4,513,706 ","581,574,635 ",128.8 ,2017,10
201710,전라북도,전체,"농업, 임업 및 어업","128,449 ","90,594,058 ","4,647,002,806 ",51.3 ,2017,10
201710,전라북도,전체,도매 및 소매업,"26,036 ","51,568,499 ","5,669,292,417 ",109.9 ,2017,10
201710,전라북도,전체,보건업 및 사회복지 서비스업,"4,362 ","17,782,739 ","2,024,160,126 ",113.8 ,2017,10
201710,전라북도,전체,부동산업,"37,984 ","47,293,723 ","6,101,399,402 ",129 ,2017,10
201710,전라북도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","3,666 ","3,635,451 ","501,193,397 ",137.9 ,2017,10
201710,전라북도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","5,117 ","45,202,311 ","4,274,283,263 ",94.6 ,2017,10
201710,전라북도,전체,숙박 및 음식점업,"23,451 ","46,130,650 ","5,293,945,407 ",114.8 ,2017,10
201710,전라북도,전체,"예술, 스포츠 및 여가관련 서비스업","3,376 ","11,354,587 ","1,445,797,247 ",127.3 ,2017,10
201710,전라북도,전체,운수 및 창고업,"17,061 ","30,224,133 ","2,620,201,565 ",86.7 ,2017,10
201710,전라북도,전체,"전기, 가스, 증기 및 공기 조절 공급업",918 ,"6,359,011 ","1,114,526,648 ",175.3 ,2017,10
201710,전라북도,전체,"전문, 과학 및 기술 서비스업","1,376 ","6,609,783 ","811,123,076 ",122.7 ,2017,10
201710,전라북도,전체,정보통신업,"9,072 ","15,089,002 ","1,432,283,367 ",94.9 ,2017,10
201710,전라북도,전체,제조업,"10,698 ","1,025,199,848 ","90,683,794,807 ",88.5 ,2017,10
201710,전라북도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","11,560 ","16,356,754 ","2,305,617,397 ",141 ,2017,10
201710,전라북도,전체,합계,"293,154 ","1,464,531,769 ","135,068,185,168 ",92.2,2017,10
201711,전라북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,24 ,"13,949 ","1,818,305 ",130.4 ,2017,11
201711,전라북도,전체,건설업,"2,975 ","5,569,824 ","833,878,397 ",149.7 ,2017,11
201711,전라북도,전체,"공공 행정, 국방 및 사회보장 행정","2,015 ","17,723,903 ","2,466,224,840 ",139.1 ,2017,11
201711,전라북도,전체,광업,147 ,"5,535,440 ","846,421,227 ",152.9 ,2017,11
201711,전라북도,전체,교육 서비스업,"4,027 ","31,188,413 ","3,361,603,979 ",107.8 ,2017,11
201711,전라북도,전체,국제 및 외국기관,5호미만제거,-,-,-,2017,11
201711,전라북도,전체,금융 및 보험업,864 ,"5,037,698 ","719,286,298 ",142.8 ,2017,11
201711,전라북도,전체,"농업, 임업 및 어업","195,373 ","148,005,822 ","6,366,472,948 ",43 ,2017,11
201711,전라북도,전체,도매 및 소매업,"25,978 ","50,845,604 ","6,394,882,851 ",125.8 ,2017,11
201711,전라북도,전체,보건업 및 사회복지 서비스업,"4,365 ","22,285,690 ","2,618,039,253 ",117.5 ,2017,11
201711,전라북도,전체,부동산업,"38,290 ","50,854,816 ","7,087,028,934 ",139.4 ,2017,11
201711,전라북도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","3,676 ","4,105,750 ","594,130,474 ",144.7 ,2017,11
201711,전라북도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","5,108 ","45,980,842 ","5,272,355,034 ",114.7 ,2017,11
201711,전라북도,전체,숙박 및 음식점업,"23,427 ","48,925,647 ","6,099,789,087 ",124.7 ,2017,11
201711,전라북도,전체,"예술, 스포츠 및 여가관련 서비스업","3,371 ","12,001,672 ","1,685,082,743 ",140.4 ,2017,11
201711,전라북도,전체,운수 및 창고업,"17,269 ","30,497,556 ","3,146,870,917 ",103.2 ,2017,11
201711,전라북도,전체,"전기, 가스, 증기 및 공기 조절 공급업",944 ,"4,892,196 ","1,136,540,725 ",232.3 ,2017,11
201711,전라북도,전체,"전문, 과학 및 기술 서비스업","1,375 ","7,449,067 ","1,051,478,977 ",141.2 ,2017,11
